Timestamp,GSR_Value,PPG_Value
2024-12-18 19:01:44,52780,2023
2024-12-18 19:01:44,52779,2015
2024-12-18 19:01:44,52790,2012
2024-12-18 19:01:44,52798,2010
2024-12-18 19:01:44,52800,2009
2024-12-18 19:01:44,52797,2006
2024-12-18 19:01:44,52791,2003
2024-12-18 19:01:44,52777,2003
2024-12-18 19:01:44,52767,2002
2024-12-18 19:01:44,52767,2000
2024-12-18 19:01:44,52780,2000
2024-12-18 19:01:44,52792,1998
2024-12-18 19:01:44,52798,1998
2024-12-18 19:01:44,52800,1997
2024-12-18 19:01:44,52797,1996
2024-12-18 19:01:44,52787,1996
2024-12-18 19:01:44,52773,1996
2024-12-18 19:01:44,52766,1996
2024-12-18 19:01:44,52774,1996
2024-12-18 19:01:44,52788,1995
2024-12-18 19:01:44,52796,1996
2024-12-18 19:01:44,52801,1996
2024-12-18 19:01:44,52799,1994
2024-12-18 19:01:44,52794,1995
2024-12-18 19:01:44,52780,1995
2024-12-18 19:01:44,52769,1996
2024-12-18 19:01:44,52779,2003
2024-12-18 19:01:44,52788,1998
2024-12-18 19:01:44,52793,1999
2024-12-18 19:01:44,52799,2000
2024-12-18 19:01:44,52799,2000
2024-12-18 19:01:44,52795,2000
2024-12-18 19:01:44,52785,2000
2024-12-18 19:01:44,52772,2002
2024-12-18 19:01:44,52765,2003
2024-12-18 19:01:44,52771,2002
2024-12-18 19:01:44,52786,2004
2024-12-18 19:01:44,52795,2005
2024-12-18 19:01:44,52799,2006
2024-12-18 19:01:44,52799,2006
2024-12-18 19:01:44,52793,2007
2024-12-18 19:01:44,52780,2010
2024-12-18 19:01:45,52769,2011
2024-12-18 19:01:45,52768,2012
2024-12-18 19:01:45,52779,2014
2024-12-18 19:01:45,52792,2016
2024-12-18 19:01:45,52798,2017
2024-12-18 19:01:45,52800,2018
2024-12-18 19:01:45,52798,2017
2024-12-18 19:01:45,52788,2017
2024-12-18 19:01:45,52775,2017
2024-12-18 19:01:45,52767,2016
2024-12-18 19:01:45,52778,2017
2024-12-18 19:01:45,52793,2016
2024-12-18 19:01:45,52796,2015
2024-12-18 19:01:45,52799,2014
2024-12-18 19:01:45,52799,2011
2024-12-18 19:01:45,52792,2009
2024-12-18 19:01:45,52779,2007
2024-12-18 19:01:45,52767,2007
2024-12-18 19:01:45,52765,2004
2024-12-18 19:01:45,52777,2002
2024-12-18 19:01:45,52789,2000
2024-12-18 19:01:45,52796,1998
2024-12-18 19:01:45,52798,1996
2024-12-18 19:01:45,52796,1994
2024-12-18 19:01:45,52788,1992
2024-12-18 19:01:45,52775,1992
2024-12-18 19:01:45,52767,1989
2024-12-18 19:01:45,52771,1988
2024-12-18 19:01:45,52785,1987
2024-12-18 19:01:45,52795,1986
2024-12-18 19:01:45,52799,1984
2024-12-18 19:01:45,52799,1983
2024-12-18 19:01:45,52794,1982
2024-12-18 19:01:45,52782,1981
2024-12-18 19:01:45,52771,1980
2024-12-18 19:01:45,52767,1978
2024-12-18 19:01:45,52791,1979
2024-12-18 19:01:45,52793,1978
2024-12-18 19:01:45,52798,1976
2024-12-18 19:01:45,52799,1976
2024-12-18 19:01:45,52797,1974
2024-12-18 19:01:45,52787,1975
2024-12-18 19:01:45,52773,1975
2024-12-18 19:01:45,52765,1974
2024-12-18 19:01:45,52768,1974
2024-12-18 19:01:45,52782,1973
2024-12-18 19:01:45,52792,1973
2024-12-18 19:01:45,52797,1973
2024-12-18 19:01:45,52798,1972
2024-12-18 19:01:45,52794,1973
2024-12-18 19:01:45,52782,1971
2024-12-18 19:01:45,52770,1970
2024-12-18 19:01:45,52766,1971
2024-12-18 19:01:45,52776,1971
2024-12-18 19:01:45,52789,1970
2024-12-18 19:01:45,52796,1969
2024-12-18 19:01:45,52799,1968
2024-12-18 19:01:45,52797,1967
2024-12-18 19:01:45,52790,1965
2024-12-18 19:01:45,52776,1964
2024-12-18 19:01:45,52768,1963
2024-12-18 19:01:45,52770,1961
2024-12-18 19:01:45,52793,1964
2024-12-18 19:01:45,52796,1963
2024-12-18 19:01:45,52799,1959
2024-12-18 19:01:45,52799,1959
2024-12-18 19:01:45,52794,1958
2024-12-18 19:01:45,52781,1957
2024-12-18 19:01:45,52769,1956
2024-12-18 19:01:45,52765,1955
2024-12-18 19:01:45,52773,1956
2024-12-18 19:01:45,52787,1955
2024-12-18 19:01:45,52794,1955
