Timestamp,GSR_Value,PPG_Value
2024-12-18 19:29:13,688,1904
2024-12-18 19:29:13,688,1903
2024-12-18 19:29:14,688,1903
2024-12-18 19:29:14,688,1904
2024-12-18 19:29:14,688,1904
2024-12-18 19:29:15,688,1903
2024-12-18 19:29:15,688,1904
2024-12-18 19:29:15,688,1903
2024-12-18 19:29:15,688,1903
2024-12-18 19:29:15,688,1904
2024-12-18 19:29:15,688,1905
2024-12-18 19:29:15,688,1905
2024-12-18 19:29:15,688,1905
2024-12-18 19:29:15,17134,1903
2024-12-18 19:29:15,17134,1903
2024-12-18 19:29:15,17134,1903
2024-12-18 19:29:15,17134,1902
2024-12-18 19:29:15,17134,1901
2024-12-18 19:29:15,17134,1900
2024-12-18 19:29:15,17134,1900
2024-12-18 19:29:15,17134,1901
2024-12-18 19:29:15,17134,1901
2024-12-18 19:29:15,17134,1899
2024-12-18 19:29:15,17134,1896
2024-12-18 19:29:15,17134,1897
2024-12-18 19:29:15,17134,1896
2024-12-18 19:29:15,17134,1896
2024-12-18 19:29:15,17134,1895
2024-12-18 19:29:15,17134,1893
2024-12-18 19:29:15,17134,1893
2024-12-18 19:29:15,17134,1893
2024-12-18 19:29:15,17134,1891
2024-12-18 19:29:15,17134,1891
2024-12-18 19:29:15,17134,1890
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1888
2024-12-18 19:29:15,17134,1888
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1886
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1890
2024-12-18 19:29:15,17134,1889
2024-12-18 19:29:15,17134,1890
2024-12-18 19:29:15,17134,1891
2024-12-18 19:29:15,17134,1891
2024-12-18 19:29:15,17134,1892
2024-12-18 19:29:15,17134,1892
2024-12-18 19:29:15,17134,1893
2024-12-18 19:29:15,17134,1894
2024-12-18 19:29:15,34496,1895
2024-12-18 19:29:15,34204,1896
2024-12-18 19:29:15,34204,1897
2024-12-18 19:29:15,34204,1897
2024-12-18 19:29:15,34204,1899
2024-12-18 19:29:15,34204,1901
2024-12-18 19:29:15,34204,1900
2024-12-18 19:29:15,34204,1902
2024-12-18 19:29:15,34204,1904
2024-12-18 19:29:15,34204,1903
2024-12-18 19:29:15,34204,1905
2024-12-18 19:29:15,34204,1906
2024-12-18 19:29:15,34204,1908
2024-12-18 19:29:15,34204,1911
2024-12-18 19:29:15,34204,1911
2024-12-18 19:29:15,34204,1914
2024-12-18 19:29:15,34204,1916
2024-12-18 19:29:15,34204,1917
2024-12-18 19:29:15,34204,1920
2024-12-18 19:29:15,34204,1924
2024-12-18 19:29:15,34204,1926
2024-12-18 19:29:15,34204,1927
2024-12-18 19:29:15,34204,1931
2024-12-18 19:29:15,34204,1935
2024-12-18 19:29:15,34204,1938
2024-12-18 19:29:15,34204,1941
2024-12-18 19:29:15,34204,1945
2024-12-18 19:29:15,34204,1948
2024-12-18 19:29:16,34204,1950
2024-12-18 19:29:16,34204,1955
2024-12-18 19:29:16,34204,1957
2024-12-18 19:29:16,34204,1959
2024-12-18 19:29:16,34204,1963
2024-12-18 19:29:16,34204,1964
2024-12-18 19:29:16,34204,1967
2024-12-18 19:29:16,34204,1968
2024-12-18 19:29:16,34204,1971
2024-12-18 19:29:16,34204,1973
2024-12-18 19:29:16,34204,1974
2024-12-18 19:29:16,34204,1975
2024-12-18 19:29:16,34204,1976
2024-12-18 19:29:16,34204,1977
2024-12-18 19:29:16,51666,1978
2024-12-18 19:29:16,51896,1978
2024-12-18 19:29:16,51551,1980
2024-12-18 19:29:16,51115,1981
2024-12-18 19:29:16,50771,1982
2024-12-18 19:29:16,50660,1981
2024-12-18 19:29:16,50662,1981
2024-12-18 19:29:16,51110,1982
2024-12-18 19:29:16,51495,1983
2024-12-18 19:29:16,51807,1983
2024-12-18 19:29:16,51819,1982
2024-12-18 19:29:16,51342,1983
2024-12-18 19:29:16,50947,1982
2024-12-18 19:29:16,50691,1982
2024-12-18 19:29:16,50637,1982
2024-12-18 19:29:16,50878,1980
2024-12-18 19:29:16,51308,1979
2024-12-18 19:29:16,51655,1977
2024-12-18 19:29:16,51907,1976
2024-12-18 19:29:16,51601,1974
2024-12-18 19:29:16,51155,1971
2024-12-18 19:29:16,50803,1970
2024-12-18 19:29:16,50675,1969
2024-12-18 19:29:16,50660,1968
2024-12-18 19:29:16,51097,1966
2024-12-18 19:29:16,51484,1963
2024-12-18 19:29:16,51799,1961
2024-12-18 19:29:16,51854,1960
2024-12-18 19:29:16,51854,1960
2024-12-18 19:29:16,50980,1957
2024-12-18 19:29:16,50707,1956
2024-12-18 19:29:16,50654,1956
2024-12-18 19:29:16,50849,1953
2024-12-18 19:29:16,51285,1952
2024-12-18 19:29:16,51636,1952
2024-12-18 19:29:16,51905,1951
2024-12-18 19:29:16,51634,1950
2024-12-18 19:29:16,51181,1950
2024-12-18 19:29:16,50819,1949
2024-12-18 19:29:16,50663,1949
2024-12-18 19:29:16,50625,1948
2024-12-18 19:29:16,51048,1946
2024-12-18 19:29:16,51445,1946
2024-12-18 19:29:16,51766,1946
2024-12-18 19:29:16,51856,1946
2024-12-18 19:29:16,51397,1945
2024-12-18 19:29:16,50991,1943
2024-12-18 19:29:16,50694,1944
2024-12-18 19:29:16,50632,1943
2024-12-18 19:29:16,50773,1942
2024-12-18 19:29:16,51223,1942
2024-12-18 19:29:16,51586,1943
2024-12-18 19:29:16,51872,1943
2024-12-18 19:29:16,51638,1942
2024-12-18 19:29:16,51185,1942
2024-12-18 19:29:16,50819,1942
2024-12-18 19:29:16,50634,1941
2024-12-18 19:29:16,50579,1942
2024-12-18 19:29:16,50989,1942
2024-12-18 19:29:16,51397,1941
2024-12-18 19:29:16,51727,1941
2024-12-18 19:29:16,51853,1942
2024-12-18 19:29:16,51414,1941
2024-12-18 19:29:16,51004,1940
2024-12-18 19:29:16,50695,1938
2024-12-18 19:29:16,50641,1937
2024-12-18 19:29:16,50742,1935
2024-12-18 19:29:16,51197,1935
2024-12-18 19:29:16,51565,1935
2024-12-18 19:29:16,51862,1933
2024-12-18 19:29:16,51684,1932
2024-12-18 19:29:16,51220,1932
2024-12-18 19:29:16,50849,1932
2024-12-18 19:29:16,50654,1930
2024-12-18 19:29:16,50599,1927
2024-12-18 19:29:16,50987,1926
2024-12-18 19:29:16,51395,1926
2024-12-18 19:29:16,51726,1925
2024-12-18 19:29:16,51888,1923
2024-12-18 19:29:16,51470,1921
2024-12-18 19:29:16,51050,1922
2024-12-18 19:29:16,50731,1922
2024-12-18 19:29:16,50678,1920
2024-12-18 19:29:16,50749,1920
2024-12-18 19:29:16,51202,1920
2024-12-18 19:29:16,51569,1920
2024-12-18 19:29:16,51868,1920
2024-12-18 19:29:16,51747,1920
2024-12-18 19:29:16,51272,1919
2024-12-18 19:29:16,50890,1920
2024-12-18 19:29:16,50681,1920
2024-12-18 19:29:16,50621,1920
2024-12-18 19:29:16,50975,1920
2024-12-18 19:29:16,51386,1920
2024-12-18 19:29:16,51719,1919
2024-12-18 19:29:16,51908,1921
2024-12-18 19:29:16,51513,1921
2024-12-18 19:29:16,51085,1921
2024-12-18 19:29:16,50756,1921
2024-12-18 19:29:16,50681,1921
2024-12-18 19:29:16,50720,1922
2024-12-18 19:29:16,51174,1924
2024-12-18 19:29:16,51547,1926
