Timestamp,EMG_CH1,EMG_CH2
2024-12-19 09:37:16,14735,-238481
2024-12-19 09:37:16,14453,-238457
2024-12-19 09:37:16,13708,-238860
2024-12-19 09:37:16,14098,-239347
2024-12-19 09:37:16,13563,-239397
2024-12-19 09:37:16,13551,-239404
2024-12-19 09:37:16,13951,-239446
2024-12-19 09:37:16,14602,-238785
2024-12-19 09:37:16,14748,-238274
2024-12-19 09:37:16,15023,-237974
2024-12-19 09:37:16,14878,-238177
2024-12-19 09:37:16,13858,-238909
2024-12-19 09:37:16,13919,-238918
2024-12-19 09:37:16,13626,-238864
2024-12-19 09:37:16,13344,-238781
2024-12-19 09:37:16,13421,-238834
2024-12-19 09:37:16,13854,-238229
2024-12-19 09:37:16,14219,-237921
2024-12-19 09:37:16,13900,-237922
2024-12-19 09:37:16,13144,-238357
2024-12-19 09:37:16,12611,-238701
2024-12-19 09:37:16,11931,-238584
2024-12-19 09:37:16,11724,-238508
2024-12-19 09:37:16,11469,-238816
2024-12-19 09:37:16,12563,-238331
2024-12-19 09:37:16,13333,-237861
2024-12-19 09:37:16,13231,-237880
2024-12-19 09:37:16,11851,-238160
2024-12-19 09:37:16,10983,-238754
2024-12-19 09:37:16,11147,-238522
2024-12-19 09:37:16,10946,-238458
2024-12-19 09:37:16,10494,-238369
2024-12-19 09:37:16,10687,-238422
2024-12-19 09:37:16,11459,-237964
2024-12-19 09:37:16,11802,-237399
2024-12-19 09:37:16,11234,-237116
2024-12-19 09:37:16,10673,-237342
2024-12-19 09:37:16,10426,-237935
2024-12-19 09:37:16,9929,-237969
2024-12-19 09:37:16,9793,-237836
2024-12-19 09:37:16,8809,-237952
2024-12-19 09:37:16,9785,-237611
2024-12-19 09:37:16,10249,-237140
2024-12-19 09:37:16,9650,-236956
2024-12-19 09:37:16,8306,-237116
2024-12-19 09:37:16,7276,-237772
2024-12-19 09:37:16,7211,-238090
2024-12-19 09:37:16,7034,-238196
2024-12-19 09:37:16,6349,-238150
2024-12-19 09:37:16,7663,-237797
2024-12-19 09:37:16,7612,-237202
2024-12-19 09:37:16,7607,-236941
2024-12-19 09:37:16,7476,-236911
2024-12-19 09:37:16,6329,-237222
2024-12-19 09:37:16,5319,-237859
2024-12-19 09:37:16,4986,-238002
2024-12-19 09:37:16,4678,-238070
2024-12-19 09:37:16,4659,-238341
2024-12-19 09:37:16,6135,-238017
2024-12-19 09:37:16,6507,-237320
2024-12-19 09:37:16,6070,-236908
2024-12-19 09:37:16,5167,-237091
2024-12-19 09:37:16,3274,-237744
2024-12-19 09:37:16,2618,-237706
2024-12-19 09:37:16,3225,-237813
2024-12-19 09:37:16,3389,-237776
2024-12-19 09:37:16,4193,-237667
2024-12-19 09:37:16,5001,-237364
2024-12-19 09:37:16,5459,-236932
2024-12-19 09:37:16,5687,-236930
2024-12-19 09:37:16,4947,-237237
2024-12-19 09:37:16,4423,-237519
2024-12-19 09:37:16,4322,-237644
2024-12-19 09:37:16,4717,-237814
2024-12-19 09:37:16,4093,-237962
2024-12-19 09:37:16,4937,-237422
2024-12-19 09:37:16,5760,-236891
2024-12-19 09:37:16,5977,-236494
2024-12-19 09:37:16,5326,-236752
2024-12-19 09:37:16,3850,-237204
2024-12-19 09:37:16,4029,-237409
2024-12-19 09:37:16,3973,-237422
2024-12-19 09:37:16,3542,-237371
2024-12-19 09:37:16,3863,-237471
2024-12-19 09:37:16,4340,-237136
2024-12-19 09:37:16,5481,-236800
2024-12-19 09:37:16,6251,-236740
2024-12-19 09:37:16,6003,-237088
2024-12-19 09:37:16,4504,-237381
2024-12-19 09:37:16,4166,-237411
2024-12-19 09:37:16,4512,-237571
2024-12-19 09:37:16,4141,-237764
2024-12-19 09:37:16,5121,-237621
2024-12-19 09:37:16,5859,-237322
2024-12-19 09:37:16,6628,-237037
2024-12-19 09:37:16,5738,-236875
2024-12-19 09:37:16,4392,-237315
2024-12-19 09:37:16,4585,-237591
2024-12-19 09:37:16,4804,-237687
2024-12-19 09:37:16,4748,-237567
2024-12-19 09:37:16,4653,-237794
2024-12-19 09:37:16,5904,-237340
2024-12-19 09:37:16,6809,-237066
2024-12-19 09:37:16,6497,-236686
2024-12-19 09:37:16,4576,-236901
2024-12-19 09:37:16,4019,-237097
2024-12-19 09:37:16,4121,-237164
2024-12-19 09:37:16,4098,-237151
2024-12-19 09:37:16,3512,-237147
2024-12-19 09:37:16,5036,-236862
2024-12-19 09:37:16,5650,-236431
2024-12-19 09:37:16,5751,-236284
2024-12-19 09:37:16,5306,-236234
2024-12-19 09:37:16,3959,-236571
2024-12-19 09:37:16,3519,-236971
2024-12-19 09:37:16,2959,-236918
2024-12-19 09:37:16,2756,-236886
2024-12-19 09:37:16,2066,-236999
2024-12-19 09:37:16,2924,-236358
2024-12-19 09:37:16,3951,-236069
2024-12-19 09:37:16,3944,-235946
2024-12-19 09:37:16,2618,-236001
2024-12-19 09:37:16,1377,-236397
2024-12-19 09:37:16,1023,-236452
2024-12-19 09:37:16,538,-236360
2024-12-19 09:37:16,-619,-236431
2024-12-19 09:37:16,462,-236129
2024-12-19 09:37:16,1118,-235726
2024-12-19 09:37:16,1373,-235424
2024-12-19 09:37:16,796,-235628
2024-12-19 09:37:16,-937,-236068
2024-12-19 09:37:16,-1161,-236193
2024-12-19 09:37:16,-1053,-236142
2024-12-19 09:37:16,-1371,-235999
2024-12-19 09:37:16,-1959,-236023
2024-12-19 09:37:16,-411,-235647
2024-12-19 09:37:16,524,-235301
2024-12-19 09:37:16,622,-235003
2024-12-19 09:37:16,-398,-235012
2024-12-19 09:37:16,-1882,-235433
2024-12-19 09:37:16,-1807,-235398
2024-12-19 09:37:16,-1133,-235402
2024-12-19 09:37:16,-2176,-235570
2024-12-19 09:37:16,-425,-235117
2024-12-19 09:37:16,223,-234636
2024-12-19 09:37:16,259,-234291
2024-12-19 09:37:16,-537,-234289
2024-12-19 09:37:16,-2464,-234677
2024-12-19 09:37:16,-2808,-234973
2024-12-19 09:37:16,-3051,-234993
2024-12-19 09:37:16,-2617,-234944
2024-12-19 09:37:16,-2331,-235023
2024-12-19 09:37:16,-986,-234557
2024-12-19 09:37:16,-844,-234304
2024-12-19 09:37:16,-1079,-234070
2024-12-19 09:37:16,-2379,-234244
2024-12-19 09:37:16,-3842,-234747
2024-12-19 09:37:16,-3580,-234942
2024-12-19 09:37:16,-2729,-234987
2024-12-19 09:37:16,-2721,-234979
2024-12-19 09:37:16,-1901,-234776
2024-12-19 09:37:16,-1095,-234542
2024-12-19 09:37:16,-1817,-234084
2024-12-19 09:37:16,-2347,-234131
2024-12-19 09:37:16,-3796,-234485
2024-12-19 09:37:16,-3601,-234829
2024-12-19 09:37:16,-3492,-235012
2024-12-19 09:37:16,-3517,-234942
2024-12-19 09:37:16,-2714,-234951
2024-12-19 09:37:16,-1621,-234523
2024-12-19 09:37:16,-323,-234107
2024-12-19 09:37:16,164,-234046
2024-12-19 09:37:16,-1167,-234277
2024-12-19 09:37:16,-2162,-234691
2024-12-19 09:37:16,-2752,-234914
2024-12-19 09:37:16,-2433,-234702
2024-12-19 09:37:16,-2713,-234780
2024-12-19 09:37:16,-1787,-234801
2024-12-19 09:37:16,-731,-234504
2024-12-19 09:37:16,442,-234104
2024-12-19 09:37:16,19,-233827
2024-12-19 09:37:16,-1005,-234080
2024-12-19 09:37:16,-2133,-234382
2024-12-19 09:37:16,-2687,-234339
2024-12-19 09:37:16,-2362,-234556
2024-12-19 09:37:16,-2812,-234885
2024-12-19 09:37:16,-1437,-234448
2024-12-19 09:37:16,-867,-233978
2024-12-19 09:37:16,-623,-233679
2024-12-19 09:37:16,-968,-233903
2024-12-19 09:37:16,-1771,-234507
2024-12-19 09:37:16,-2505,-234643
2024-12-19 09:37:16,-1740,-234627
2024-12-19 09:37:16,-1194,-234580
2024-12-19 09:37:16,-1030,-234732
2024-12-19 09:37:16,528,-234400
2024-12-19 09:37:16,1151,-233985
2024-12-19 09:37:16,1784,-233817
2024-12-19 09:37:16,702,-234247
2024-12-19 09:37:16,298,-234617
2024-12-19 09:37:16,44,-234636
2024-12-19 09:37:16,-547,-234718
2024-12-19 09:37:16,-1139,-234910
2024-12-19 09:37:16,-31,-234472
2024-12-19 09:37:16,811,-234104
2024-12-19 09:37:16,931,-233828
2024-12-19 09:37:16,1358,-233953
2024-12-19 09:37:16,416,-234351
2024-12-19 09:37:16,712,-234531
2024-12-19 09:37:16,1463,-234538
2024-12-19 09:37:16,1638,-234714
2024-12-19 09:37:16,2206,-234549
2024-12-19 09:37:16,2856,-234237
2024-12-19 09:37:16,3197,-233964
2024-12-19 09:37:16,2919,-233875
2024-12-19 09:37:16,1707,-234065
2024-12-19 09:37:16,839,-234486
2024-12-19 09:37:16,587,-234767
2024-12-19 09:37:16,501,-234751
2024-12-19 09:37:16,671,-234916
2024-12-19 09:37:16,2573,-234687
2024-12-19 09:37:16,3506,-234122
2024-12-19 09:37:16,4038,-233892
2024-12-19 09:37:16,2757,-233946
2024-12-19 09:37:16,2001,-234477
2024-12-19 09:37:16,2406,-234798
2024-12-19 09:37:16,2435,-235119
2024-12-19 09:37:16,2738,-235232
2024-12-19 09:37:16,3491,-235208
2024-12-19 09:37:16,4601,-234760
2024-12-19 09:37:16,6364,-234323
2024-12-19 09:37:16,6111,-234331
2024-12-19 09:37:16,4509,-234645
2024-12-19 09:37:16,4286,-235017
2024-12-19 09:37:16,4155,-235156
2024-12-19 09:37:16,3991,-235302
2024-12-19 09:37:16,3898,-235412
2024-12-19 09:37:16,5543,-235287
2024-12-19 09:37:16,5824,-234890
2024-12-19 09:37:16,6914,-234522
2024-12-19 09:37:16,7186,-234652
2024-12-19 09:37:16,6044,-234983
2024-12-19 09:37:16,5283,-235322
2024-12-19 09:37:16,4816,-235465
2024-12-19 09:37:16,5121,-235561
2024-12-19 09:37:16,5839,-235672
2024-12-19 09:37:16,7260,-235324
2024-12-19 09:37:16,8674,-234984
2024-12-19 09:37:16,8763,-234904
2024-12-19 09:37:16,7850,-235132
2024-12-19 09:37:16,6600,-235512
2024-12-19 09:37:16,5688,-235656
2024-12-19 09:37:16,5476,-235676
2024-12-19 09:37:16,5518,-235921
2024-12-19 09:37:16,7548,-235467
2024-12-19 09:37:16,8498,-235148
2024-12-19 09:37:16,10228,-234839
2024-12-19 09:37:16,9586,-234897
2024-12-19 09:37:16,8409,-235211
2024-12-19 09:37:16,8684,-235656
2024-12-19 09:37:16,9209,-235844
2024-12-19 09:37:16,8928,-235951
2024-12-19 09:37:16,9784,-236066
2024-12-19 09:37:16,11561,-235832
2024-12-19 09:37:16,12417,-235469
2024-12-19 09:37:16,12014,-235263
2024-12-19 09:37:16,10630,-235632
2024-12-19 09:37:16,10631,-236001
2024-12-19 09:37:16,10874,-236052
2024-12-19 09:37:16,10653,-236001
2024-12-19 09:37:16,10595,-236204
2024-12-19 09:37:16,11906,-235911
2024-12-19 09:37:16,12860,-235746
2024-12-19 09:37:16,13273,-235606
2024-12-19 09:37:16,12991,-235791
2024-12-19 09:37:16,12869,-236066
2024-12-19 09:37:16,12410,-236457
2024-12-19 09:37:16,12291,-236272
2024-12-19 09:37:16,11761,-236339
2024-12-19 09:37:16,11854,-236546
2024-12-19 09:37:16,14793,-236346
2024-12-19 09:37:16,14823,-236031
2024-12-19 09:37:16,14551,-236168
2024-12-19 09:37:16,13914,-236256
2024-12-19 09:37:16,12834,-236787
2024-12-19 09:37:16,13009,-236990
2024-12-19 09:37:16,13010,-237093
2024-12-19 09:37:16,13841,-237292
2024-12-19 09:37:16,15378,-237040
2024-12-19 09:37:16,16863,-236572
2024-12-19 09:37:16,17216,-236142
2024-12-19 09:37:16,16516,-236293
2024-12-19 09:37:16,15872,-236758
2024-12-19 09:37:16,15693,-237114
2024-12-19 09:37:16,15037,-237429
2024-12-19 09:37:16,15181,-237537
2024-12-19 09:37:16,14781,-237764
2024-12-19 09:37:16,16233,-237470
2024-12-19 09:37:16,17539,-237211
2024-12-19 09:37:16,17884,-237027
2024-12-19 09:37:16,17269,-237247
2024-12-19 09:37:16,16006,-237689
2024-12-19 09:37:16,16194,-237793
2024-12-19 09:37:16,16459,-237859
2024-12-19 09:37:16,15908,-237901
2024-12-19 09:37:16,16996,-237667
2024-12-19 09:37:16,18803,-237265
2024-12-19 09:37:16,20459,-236915
2024-12-19 09:37:16,20019,-236936
2024-12-19 09:37:16,17744,-237357
2024-12-19 09:37:16,16691,-237759
2024-12-19 09:37:16,16043,-237929
2024-12-19 09:37:16,16217,-237896
2024-12-19 09:37:16,18014,-237979
2024-12-19 09:37:16,21083,-237681
2024-12-19 09:37:16,21714,-237517
2024-12-19 09:37:16,21266,-237308
2024-12-19 09:37:16,20868,-237548
2024-12-19 09:37:16,19338,-238092
2024-12-19 09:37:16,19525,-238338
2024-12-19 09:37:16,19852,-238320
2024-12-19 09:37:16,20331,-238301
2024-12-19 09:37:16,20546,-238432
2024-12-19 09:37:16,20757,-237879
2024-12-19 09:37:16,21786,-237494
2024-12-19 09:37:16,21723,-237544
2024-12-19 09:37:16,21871,-238071
2024-12-19 09:37:16,21108,-238549
2024-12-19 09:37:16,21417,-238503
2024-12-19 09:37:16,21685,-238294
2024-12-19 09:37:16,22366,-238499
2024-12-19 09:37:16,24453,-238232
2024-12-19 09:37:16,25670,-237939
2024-12-19 09:37:16,25457,-238089
2024-12-19 09:37:16,23793,-238111
2024-12-19 09:37:16,23098,-238757
2024-12-19 09:37:16,23739,-239047
2024-12-19 09:37:16,24621,-238832
2024-12-19 09:37:16,25119,-238344
2024-12-19 09:37:16,25921,-238714
2024-12-19 09:37:16,27061,-238579
2024-12-19 09:37:16,28208,-238109
2024-12-19 09:37:16,28687,-238111
2024-12-19 09:37:16,28291,-238408
2024-12-19 09:37:16,27603,-238567
2024-12-19 09:37:16,28970,-238798
2024-12-19 09:37:16,29139,-238922
2024-12-19 09:37:16,27887,-238977
2024-12-19 09:37:16,28126,-238386
2024-12-19 09:37:16,28407,-238201
2024-12-19 09:37:16,28281,-237729
2024-12-19 09:37:16,28488,-237669
2024-12-19 09:37:16,28351,-238228
2024-12-19 09:37:16,28389,-238361
2024-12-19 09:37:16,27869,-238393
2024-12-19 09:37:16,27108,-238560
2024-12-19 09:37:16,29008,-238381
2024-12-19 09:37:16,29271,-238182
2024-12-19 09:37:16,30022,-237746
2024-12-19 09:37:16,31299,-237384
2024-12-19 09:37:16,30074,-237514
2024-12-19 09:37:16,28174,-237771
2024-12-19 09:37:16,27784,-237691
2024-12-19 09:37:16,27103,-238006
2024-12-19 09:37:16,26958,-238173
2024-12-19 09:37:16,30416,-237962
2024-12-19 09:37:16,32545,-237614
2024-12-19 09:37:16,32203,-237104
2024-12-19 09:37:16,30720,-237296
2024-12-19 09:37:16,29112,-237717
2024-12-19 09:37:16,29367,-237984
2024-12-19 09:37:16,29012,-237956
2024-12-19 09:37:16,28556,-237967
2024-12-19 09:37:16,30598,-237756
2024-12-19 09:37:16,31888,-237269
2024-12-19 09:37:16,32136,-236941
2024-12-19 09:37:16,33010,-236919
2024-12-19 09:37:16,32654,-237174
2024-12-19 09:37:16,30446,-237654
2024-12-19 09:37:16,30085,-237452
2024-12-19 09:37:16,30094,-237491
2024-12-19 09:37:16,30269,-237209
2024-12-19 09:37:16,30943,-237055
2024-12-19 09:37:16,30619,-236291
2024-12-19 09:37:16,30709,-236065
2024-12-19 09:37:16,31151,-236194
2024-12-19 09:37:16,31434,-236683
2024-12-19 09:37:16,32181,-237100
2024-12-19 09:37:16,33307,-237001
2024-12-19 09:37:16,30952,-236994
2024-12-19 09:37:16,29384,-236772
2024-12-19 09:37:16,29715,-236379
2024-12-19 09:37:16,31508,-236148
2024-12-19 09:37:16,32471,-235988
2024-12-19 09:37:16,32858,-236154
2024-12-19 09:37:16,31683,-236434
2024-12-19 09:37:16,29909,-236422
2024-12-19 09:37:16,29588,-236452
2024-12-19 09:37:16,29535,-236442
2024-12-19 09:37:16,30409,-236324
2024-12-19 09:37:16,30727,-235942
2024-12-19 09:37:16,31009,-235577
2024-12-19 09:37:16,31618,-235517
2024-12-19 09:37:16,30383,-235850
2024-12-19 09:37:16,29634,-236037
2024-12-19 09:37:16,29939,-236288
2024-12-19 09:37:16,30086,-236305
2024-12-19 09:37:16,30253,-236201
2024-12-19 09:37:16,29648,-235765
2024-12-19 09:37:16,29013,-235392
2024-12-19 09:37:16,28256,-235050
2024-12-19 09:37:16,28528,-235351
2024-12-19 09:37:17,29353,-235792
2024-12-19 09:37:17,29006,-236037
2024-12-19 09:37:17,29186,-235892
2024-12-19 09:37:17,28689,-235915
2024-12-19 09:37:17,28936,-235521
2024-12-19 09:37:17,29136,-234909
2024-12-19 09:37:17,29294,-234759
2024-12-19 09:37:17,30241,-234417
2024-12-19 09:37:17,29246,-235047
2024-12-19 09:37:17,28932,-235440
2024-12-19 09:37:17,28726,-235844
2024-12-19 09:37:17,29478,-235879
2024-12-19 09:37:17,28954,-236019
2024-12-19 09:37:17,29236,-235516
2024-12-19 09:37:17,29409,-234837
2024-12-19 09:37:17,28816,-234484
2024-12-19 09:37:17,27912,-234454
2024-12-19 09:37:17,26736,-234921
2024-12-19 09:37:17,28044,-235067
2024-12-19 09:37:17,28733,-235403
2024-12-19 09:37:17,27404,-235237
2024-12-19 09:37:17,26201,-234567
2024-12-19 09:37:17,25589,-234251
2024-12-19 09:37:17,24754,-233996
2024-12-19 09:37:17,24439,-234325
2024-12-19 09:37:17,25214,-234556
2024-12-19 09:37:17,27408,-234862
2024-12-19 09:37:17,27249,-234971
2024-12-19 09:37:17,24345,-235434
2024-12-19 09:37:17,24391,-235170
2024-12-19 09:37:17,24151,-234466
2024-12-19 09:37:17,24786,-234216
2024-12-19 09:37:17,25749,-234423
2024-12-19 09:37:17,24198,-235070
2024-12-19 09:37:17,22479,-235203
2024-12-19 09:37:17,22368,-235133
2024-12-19 09:37:17,22616,-234991
2024-12-19 09:37:17,22732,-234887
2024-12-19 09:37:17,22811,-234603
2024-12-19 09:37:17,22415,-234139
2024-12-19 09:37:17,20854,-234117
2024-12-19 09:37:17,19516,-234644
2024-12-19 09:37:17,18170,-234897
2024-12-19 09:37:17,17556,-234990
2024-12-19 09:37:17,18134,-235114
2024-12-19 09:37:17,18616,-235461
2024-12-19 09:37:17,19078,-235269
2024-12-19 09:37:17,19488,-234891
2024-12-19 09:37:17,17873,-234607
2024-12-19 09:37:17,16214,-234582
2024-12-19 09:37:17,15674,-235167
2024-12-19 09:37:17,15131,-235184
2024-12-19 09:37:17,14700,-235264
2024-12-19 09:37:17,15144,-235247
2024-12-19 09:37:17,15208,-235213
2024-12-19 09:37:17,15658,-234709
2024-12-19 09:37:17,16733,-234258
2024-12-19 09:37:17,16036,-234112
2024-12-19 09:37:17,13844,-234317
2024-12-19 09:37:17,13435,-234666
2024-12-19 09:37:17,13408,-234546
2024-12-19 09:37:17,12426,-234469
2024-12-19 09:37:17,13282,-234734
2024-12-19 09:37:17,14353,-234283
2024-12-19 09:37:17,15220,-233777
2024-12-19 09:37:17,15393,-233481
2024-12-19 09:37:17,14966,-233593
2024-12-19 09:37:17,13546,-234012
2024-12-19 09:37:17,12726,-234006
2024-12-19 09:37:17,12522,-233946
2024-12-19 09:37:17,12448,-233969
2024-12-19 09:37:17,14006,-234376
2024-12-19 09:37:17,13239,-233867
2024-12-19 09:37:17,13352,-233361
2024-12-19 09:37:17,13411,-233262
2024-12-19 09:37:17,13806,-233617
2024-12-19 09:37:17,13171,-234119
2024-12-19 09:37:17,14009,-234067
2024-12-19 09:37:17,14062,-233914
2024-12-19 09:37:17,13328,-234265
2024-12-19 09:37:17,13874,-233659
2024-12-19 09:37:17,14086,-233124
2024-12-19 09:37:17,14651,-232941
2024-12-19 09:37:17,14798,-233188
2024-12-19 09:37:17,15329,-233684
2024-12-19 09:37:17,15333,-233847
2024-12-19 09:37:17,15351,-233786
2024-12-19 09:37:17,15351,-233741
2024-12-19 09:37:17,15131,-233892
2024-12-19 09:37:17,15668,-233322
2024-12-19 09:37:17,16366,-233002
2024-12-19 09:37:17,17116,-232656
2024-12-19 09:37:17,17808,-232943
2024-12-19 09:37:17,18765,-233652
2024-12-19 09:37:17,19490,-233741
2024-12-19 09:37:17,19038,-233589
2024-12-19 09:37:17,18708,-233829
2024-12-19 09:37:17,20227,-233358
2024-12-19 09:37:17,21690,-233027
2024-12-19 09:37:17,21894,-232667
2024-12-19 09:37:17,21429,-232717
2024-12-19 09:37:17,21043,-233241
2024-12-19 09:37:17,21339,-233313
2024-12-19 09:37:17,22027,-233465
2024-12-19 09:37:17,22377,-233639
2024-12-19 09:37:17,22777,-233497
2024-12-19 09:37:17,24311,-233005
2024-12-19 09:37:17,24223,-232622
2024-12-19 09:37:17,23913,-232376
2024-12-19 09:37:17,23704,-232576
2024-12-19 09:37:17,23491,-232944
2024-12-19 09:37:17,24665,-232953
2024-12-19 09:37:17,25084,-232981
2024-12-19 09:37:17,24561,-233127
2024-12-19 09:37:17,25944,-232879
2024-12-19 09:37:17,26710,-232257
2024-12-19 09:37:17,27144,-231831
2024-12-19 09:37:17,27843,-231847
2024-12-19 09:37:17,27931,-232415
2024-12-19 09:37:17,27730,-232567
2024-12-19 09:37:17,27047,-232489
2024-12-19 09:37:17,26545,-232406
2024-12-19 09:37:17,27273,-232286
2024-12-19 09:37:17,27102,-231651
2024-12-19 09:37:17,28040,-231153
2024-12-19 09:37:17,28191,-231176
2024-12-19 09:37:17,28059,-231669
2024-12-19 09:37:17,28270,-232024
2024-12-19 09:37:17,29001,-232278
2024-12-19 09:37:17,28464,-232236
2024-12-19 09:37:17,28294,-232284
2024-12-19 09:37:17,28431,-231994
2024-12-19 09:37:17,28424,-231354
2024-12-19 09:37:17,28970,-231031
2024-12-19 09:37:17,29184,-231047
2024-12-19 09:37:17,28025,-231548
2024-12-19 09:37:17,28028,-231904
2024-12-19 09:37:17,28733,-231884
2024-12-19 09:37:17,29908,-231823
2024-12-19 09:37:17,29239,-232067
2024-12-19 09:37:17,29258,-231379
2024-12-19 09:37:17,29260,-230781
2024-12-19 09:37:17,28899,-230636
2024-12-19 09:37:17,29136,-231004
2024-12-19 09:37:17,29228,-231466
2024-12-19 09:37:17,30071,-231460
2024-12-19 09:37:17,29312,-231477
2024-12-19 09:37:17,28911,-231846
2024-12-19 09:37:17,29761,-231619
2024-12-19 09:37:17,30402,-231125
2024-12-19 09:37:17,30729,-230606
2024-12-19 09:37:17,30563,-230544
2024-12-19 09:37:17,30501,-230916
2024-12-19 09:37:17,29943,-231337
2024-12-19 09:37:17,29633,-231349
2024-12-19 09:37:17,28832,-231282
2024-12-19 09:37:17,28826,-231429
2024-12-19 09:37:17,29323,-230861
2024-12-19 09:37:17,29438,-230381
2024-12-19 09:37:17,29858,-230091
2024-12-19 09:37:17,30538,-230449
2024-12-19 09:37:17,31044,-231178
2024-12-19 09:37:17,30629,-231241
2024-12-19 09:37:17,30059,-231227
2024-12-19 09:37:17,29064,-231577
2024-12-19 09:37:17,29508,-231266
2024-12-19 09:37:17,29593,-230724
2024-12-19 09:37:17,30046,-230452
2024-12-19 09:37:17,30148,-230487
2024-12-19 09:37:17,30389,-230754
2024-12-19 09:37:17,29476,-231289
2024-12-19 09:37:17,29434,-231473
2024-12-19 09:37:17,28832,-231639
2024-12-19 09:37:17,28380,-231924
2024-12-19 09:37:17,30239,-231389
2024-12-19 09:37:17,30574,-230930
2024-12-19 09:37:17,29652,-230777
2024-12-19 09:37:17,28821,-231047
2024-12-19 09:37:17,28470,-231638
2024-12-19 09:37:17,28616,-231778
2024-12-19 09:37:17,27994,-231814
2024-12-19 09:37:17,27486,-232038
2024-12-19 09:37:17,27497,-231739
2024-12-19 09:37:17,28229,-231171
2024-12-19 09:37:17,29462,-231007
2024-12-19 09:37:17,30204,-231238
2024-12-19 09:37:17,28366,-231766
2024-12-19 09:37:17,28344,-232002
2024-12-19 09:37:17,28676,-232064
2024-12-19 09:37:17,28331,-232027
2024-12-19 09:37:17,27626,-232296
2024-12-19 09:37:17,28135,-232054
2024-12-19 09:37:17,28741,-231709
2024-12-19 09:37:17,28785,-231411
2024-12-19 09:37:17,27691,-231369
2024-12-19 09:37:17,26866,-231979
2024-12-19 09:37:17,26663,-232124
2024-12-19 09:37:17,26647,-232184
2024-12-19 09:37:17,26411,-232161
2024-12-19 09:37:17,26354,-232106
2024-12-19 09:37:17,27513,-231767
2024-12-19 09:37:17,28318,-231403
2024-12-19 09:37:17,27167,-231441
2024-12-19 09:37:17,26371,-231865
2024-12-19 09:37:17,25868,-232189
2024-12-19 09:37:17,26213,-232294
2024-12-19 09:37:17,25778,-232213
2024-12-19 09:37:17,25680,-232538
2024-12-19 09:37:17,25551,-232126
2024-12-19 09:37:17,25546,-231834
2024-12-19 09:37:17,25616,-231514
2024-12-19 09:37:17,25432,-231683
2024-12-19 09:37:17,24850,-232196
2024-12-19 09:37:17,23921,-232366
2024-12-19 09:37:17,23388,-232484
2024-12-19 09:37:17,23236,-232671
2024-12-19 09:37:17,23692,-232812
2024-12-19 09:37:17,23988,-232306
2024-12-19 09:37:17,22959,-231968
2024-12-19 09:37:17,22308,-231971
2024-12-19 09:37:17,22752,-232540
2024-12-19 09:37:17,23111,-233154
2024-12-19 09:37:17,22571,-233304
2024-12-19 09:37:17,22173,-233498
2024-12-19 09:37:17,21712,-233850
2024-12-19 09:37:17,21326,-233250
2024-12-19 09:37:17,21001,-232800
2024-12-19 09:37:17,21374,-232579
2024-12-19 09:37:17,21279,-233038
2024-12-19 09:37:17,21314,-233567
2024-12-19 09:37:17,21675,-234111
2024-12-19 09:37:17,20387,-234279
2024-12-19 09:37:17,19373,-234253
2024-12-19 09:37:17,19421,-234457
2024-12-19 09:37:17,19369,-234047
2024-12-19 09:37:17,19216,-233744
2024-12-19 09:37:17,19159,-233722
2024-12-19 09:37:17,19697,-234290
2024-12-19 09:37:17,18991,-234900
2024-12-19 09:37:17,17563,-234862
2024-12-19 09:37:17,17201,-234848
2024-12-19 09:37:17,17530,-235325
2024-12-19 09:37:17,18233,-235059
2024-12-19 09:37:17,19383,-234709
2024-12-19 09:37:17,19386,-234646
2024-12-19 09:37:17,18225,-234750
2024-12-19 09:37:17,12168,-237262
2024-12-19 09:37:17,11284,-237643
2024-12-19 09:37:17,12819,-237651
2024-12-19 09:37:17,12256,-237234
2024-12-19 09:37:17,12661,-236872
2024-12-19 09:37:17,12489,-237043
2024-12-19 09:37:17,12224,-237793
2024-12-19 09:37:17,12348,-238119
2024-12-19 09:37:17,12411,-238382
2024-12-19 09:37:17,12298,-238550
2024-12-19 09:37:17,12519,-238869
2024-12-19 09:37:17,12344,-238439
2024-12-19 09:37:17,12466,-237767
2024-12-19 09:37:17,11836,-237659
2024-12-19 09:37:17,11289,-238126
2024-12-19 09:37:17,11050,-238846
2024-12-19 09:37:17,11146,-238893
2024-12-19 09:37:17,11173,-239116
2024-12-19 09:37:17,11283,-239319
2024-12-19 09:37:17,12094,-239318
2024-12-19 09:37:17,11843,-238934
2024-12-19 09:37:17,11551,-238722
2024-12-19 09:37:17,11899,-238857
2024-12-19 09:37:17,11079,-239361
2024-12-19 09:37:17,11862,-239854
2024-12-19 09:37:17,12193,-239947
2024-12-19 09:37:17,11913,-240056
2024-12-19 09:37:17,12306,-240530
2024-12-19 09:37:17,13104,-239985
2024-12-19 09:37:17,13158,-239986
2024-12-19 09:37:17,13199,-240093
2024-12-19 09:37:17,11948,-240358
2024-12-19 09:37:17,11591,-240845
2024-12-19 09:37:17,10999,-240617
2024-12-19 09:37:17,11084,-240509
2024-12-19 09:37:17,11318,-240917
2024-12-19 09:37:17,13381,-240860
2024-12-19 09:37:17,13939,-240766
2024-12-19 09:37:17,14129,-240414
