Timestamp,ECG_CH1,ECG_CH2
2024-12-19 08:55:50,208199,15021
2024-12-19 08:55:50,208976,15131
2024-12-19 08:55:50,209255,15353
2024-12-19 08:55:50,209126,15543
2024-12-19 08:55:50,208515,15644
2024-12-19 08:55:50,207489,15743
2024-12-19 08:55:50,206738,15731
2024-12-19 08:55:50,207176,15904
2024-12-19 08:55:50,208218,15879
2024-12-19 08:55:50,209580,15889
2024-12-19 08:55:50,210341,15942
2024-12-19 08:55:50,210196,15969
2024-12-19 08:55:50,209488,16023
2024-12-19 08:55:50,208763,16069
2024-12-19 08:55:50,207738,16133
2024-12-19 08:55:50,207605,16173
2024-12-19 08:55:50,208325,16178
2024-12-19 08:55:50,209409,16150
2024-12-19 08:55:50,209740,16121
2024-12-19 08:55:50,210131,16094
2024-12-19 08:55:50,209955,16063
2024-12-19 08:55:50,209336,16141
2024-12-19 08:55:50,208283,16209
2024-12-19 08:55:50,207499,16239
2024-12-19 08:55:50,207683,16239
2024-12-19 08:55:50,208563,16251
2024-12-19 08:55:50,209948,16303
2024-12-19 08:55:50,210578,16205
2024-12-19 08:55:50,210518,16206
2024-12-19 08:55:50,209798,16205
2024-12-19 08:55:50,208884,16224
2024-12-19 08:55:50,208084,16299
2024-12-19 08:55:50,207893,16323
2024-12-19 08:55:50,208642,16383
2024-12-19 08:55:50,209983,16409
2024-12-19 08:55:50,210771,16314
2024-12-19 08:55:50,210691,16338
2024-12-19 08:55:50,210433,16369
2024-12-19 08:55:50,210060,16390
2024-12-19 08:55:50,209121,16419
2024-12-19 08:55:50,208365,16529
2024-12-19 08:55:50,208335,16531
2024-12-19 08:55:50,209149,16481
2024-12-19 08:55:50,210371,16441
2024-12-19 08:55:50,211266,16461
2024-12-19 08:55:50,211207,16526
2024-12-19 08:55:50,210753,16554
2024-12-19 08:55:50,209925,16620
2024-12-19 08:55:50,208911,16631
2024-12-19 08:55:50,208746,16745
2024-12-19 08:55:50,209296,16799
2024-12-19 08:55:50,210493,16756
2024-12-19 08:55:50,211388,16710
2024-12-19 08:55:50,211594,16694
2024-12-19 08:55:50,211309,16738
2024-12-19 08:55:50,210489,16786
2024-12-19 08:55:50,209718,16853
2024-12-19 08:55:50,209100,16924
2024-12-19 08:55:50,209116,16934
2024-12-19 08:55:50,209836,16926
2024-12-19 08:55:50,211311,16891
2024-12-19 08:55:50,212498,16913
2024-12-19 08:55:50,212729,16903
2024-12-19 08:55:50,212216,16958
2024-12-19 08:55:50,211337,17004
2024-12-19 08:55:50,210474,17103
2024-12-19 08:55:50,210156,17068
2024-12-19 08:55:50,210669,17126
2024-12-19 08:55:50,212099,17111
2024-12-19 08:55:50,213248,17098
2024-12-19 08:55:50,213789,17163
2024-12-19 08:55:50,213440,17168
2024-12-19 08:55:50,212730,17193
2024-12-19 08:55:50,211824,17251
2024-12-19 08:55:50,211109,17306
2024-12-19 08:55:50,211501,17369
2024-12-19 08:55:50,212496,17356
2024-12-19 08:55:50,213730,17331
2024-12-19 08:55:50,214199,17253
2024-12-19 08:55:50,214416,17271
2024-12-19 08:55:50,213983,17244
2024-12-19 08:55:50,213204,17298
2024-12-19 08:55:50,212302,17361
2024-12-19 08:55:50,211698,17343
2024-12-19 08:55:50,211914,17351
2024-12-19 08:55:50,212979,17294
2024-12-19 08:55:50,213936,17216
2024-12-19 08:55:50,214369,17210
2024-12-19 08:55:50,214175,17276
2024-12-19 08:55:50,213164,17172
2024-12-19 08:55:50,212158,17215
2024-12-19 08:55:50,211254,17191
2024-12-19 08:55:50,211186,17186
2024-12-19 08:55:50,212001,17119
2024-12-19 08:55:50,212885,17083
2024-12-19 08:55:50,213476,16993
2024-12-19 08:55:50,213399,16918
2024-12-19 08:55:50,213047,16879
2024-12-19 08:55:50,211896,16798
2024-12-19 08:55:50,210701,16836
2024-12-19 08:55:50,209713,16771
2024-12-19 08:55:50,209784,16674
2024-12-19 08:55:50,210658,16658
2024-12-19 08:55:50,211602,16564
2024-12-19 08:55:50,211809,16416
2024-12-19 08:55:50,211259,16290
2024-12-19 08:55:50,210280,16258
2024-12-19 08:55:50,209342,16299
2024-12-19 08:55:50,208161,16313
2024-12-19 08:55:50,208122,16273
2024-12-19 08:55:50,208631,16148
2024-12-19 08:55:50,209644,16103
2024-12-19 08:55:50,210152,15976
2024-12-19 08:55:50,210087,15906
2024-12-19 08:55:50,209568,15851
2024-12-19 08:55:50,208589,15906
2024-12-19 08:55:50,207511,15899
2024-12-19 08:55:50,207174,15905
2024-12-19 08:55:50,206976,15873
2024-12-19 08:55:50,207800,15903
2024-12-19 08:55:50,208863,15857
2024-12-19 08:55:50,209494,15823
2024-12-19 08:55:50,209445,15745
2024-12-19 08:55:50,208770,15729
2024-12-19 08:55:50,207674,15711
2024-12-19 08:55:50,206643,15774
2024-12-19 08:55:50,206403,15768
2024-12-19 08:55:50,206879,15721
2024-12-19 08:55:50,208289,15738
2024-12-19 08:55:50,209151,15651
2024-12-19 08:55:50,209286,15703
2024-12-19 08:55:50,208842,15698
2024-12-19 08:55:50,207965,15775
2024-12-19 08:55:50,207114,15828
2024-12-19 08:55:50,206659,15818
2024-12-19 08:55:50,206793,15747
2024-12-19 08:55:50,207824,15678
2024-12-19 08:55:50,208409,15668
2024-12-19 08:55:50,209174,15711
2024-12-19 08:55:50,209291,15656
2024-12-19 08:55:50,208669,15689
2024-12-19 08:55:50,207641,15675
2024-12-19 08:55:50,206691,15719
2024-12-19 08:55:50,206393,15756
2024-12-19 08:55:50,206809,15769
2024-12-19 08:55:50,208084,15725
2024-12-19 08:55:50,208996,15679
2024-12-19 08:55:50,209379,15684
2024-12-19 08:55:50,209132,15724
2024-12-19 08:55:50,208304,15754
2024-12-19 08:55:50,207293,15801
2024-12-19 08:55:50,206550,15793
2024-12-19 08:55:50,206716,15759
2024-12-19 08:55:50,207763,15757
2024-12-19 08:55:50,208938,15729
2024-12-19 08:55:50,209663,15764
2024-12-19 08:55:50,209266,15719
2024-12-19 08:55:50,208851,15722
2024-12-19 08:55:50,207751,15659
2024-12-19 08:55:50,206853,15710
2024-12-19 08:55:50,206242,15771
2024-12-19 08:55:50,206707,15786
2024-12-19 08:55:50,207935,15709
2024-12-19 08:55:50,208835,15661
2024-12-19 08:55:50,209408,15649
2024-12-19 08:55:50,209111,15613
2024-12-19 08:55:50,208264,15669
2024-12-19 08:55:50,207334,15714
2024-12-19 08:55:50,206545,15774
2024-12-19 08:55:50,206699,15723
2024-12-19 08:55:50,207553,15762
2024-12-19 08:55:50,208631,15698
2024-12-19 08:55:50,209269,15691
2024-12-19 08:55:50,209130,15657
2024-12-19 08:55:50,208503,15674
2024-12-19 08:55:50,207498,15638
2024-12-19 08:55:50,206479,15729
2024-12-19 08:55:50,206293,15691
2024-12-19 08:55:50,206494,15738
2024-12-19 08:55:50,207591,15656
2024-12-19 08:55:50,208691,15613
2024-12-19 08:55:50,209383,15620
2024-12-19 08:55:50,209237,15584
2024-12-19 08:55:50,208414,15588
2024-12-19 08:55:50,207289,15583
2024-12-19 08:55:50,206413,15597
2024-12-19 08:55:50,206439,15638
2024-12-19 08:55:50,207375,15628
2024-12-19 08:55:50,208678,15615
2024-12-19 08:55:50,209312,15526
2024-12-19 08:55:50,209300,15557
2024-12-19 08:55:50,208756,15536
2024-12-19 08:55:50,207704,15550
2024-12-19 08:55:50,206859,15583
2024-12-19 08:55:50,206641,15581
2024-12-19 08:55:50,206891,15532
2024-12-19 08:55:50,208166,15551
2024-12-19 08:55:50,208653,15496
2024-12-19 08:55:50,209224,15555
2024-12-19 08:55:50,209104,15554
2024-12-19 08:55:50,208503,15562
2024-12-19 08:55:50,207545,15617
2024-12-19 08:55:50,206500,15591
2024-12-19 08:55:50,206343,15578
2024-12-19 08:55:50,206991,15540
2024-12-19 08:55:50,208307,15531
2024-12-19 08:55:50,209077,15512
2024-12-19 08:55:50,209200,15529
2024-12-19 08:55:50,208646,15478
2024-12-19 08:55:50,207696,15453
2024-12-19 08:55:50,206570,15481
2024-12-19 08:55:50,206274,15531
2024-12-19 08:55:50,206607,15488
2024-12-19 08:55:50,207723,15460
2024-12-19 08:55:50,208742,15463
2024-12-19 08:55:50,209023,15462
2024-12-19 08:55:50,208812,15404
2024-12-19 08:55:50,208390,15426
2024-12-19 08:55:50,207338,15446
2024-12-19 08:55:50,206214,15520
2024-12-19 08:55:50,205899,15448
2024-12-19 08:55:50,206278,15388
2024-12-19 08:55:50,207603,15373
2024-12-19 08:55:50,208549,15298
2024-12-19 08:55:50,208726,15364
2024-12-19 08:55:50,208406,15358
2024-12-19 08:55:50,207489,15328
2024-12-19 08:55:50,206710,15386
2024-12-19 08:55:50,206222,15411
2024-12-19 08:55:50,206406,15368
2024-12-19 08:55:50,207324,15357
2024-12-19 08:55:50,208307,15326
2024-12-19 08:55:50,208773,15317
2024-12-19 08:55:50,208709,15367
2024-12-19 08:55:50,208139,15325
2024-12-19 08:55:50,207149,15351
2024-12-19 08:55:50,206310,15323
2024-12-19 08:55:50,206249,15402
2024-12-19 08:55:50,206708,15366
2024-12-19 08:55:50,207705,15323
2024-12-19 08:55:50,208394,15256
2024-12-19 08:55:50,208754,15263
2024-12-19 08:55:50,208329,15239
2024-12-19 08:55:50,207582,15254
2024-12-19 08:55:50,206778,15284
2024-12-19 08:55:50,206176,15304
2024-12-19 08:55:50,206275,15348
2024-12-19 08:55:50,207254,15284
2024-12-19 08:55:50,208254,15232
2024-12-19 08:55:50,208678,15167
2024-12-19 08:55:50,208612,15244
2024-12-19 08:55:50,208203,15333
2024-12-19 08:55:50,207180,15323
2024-12-19 08:55:50,206211,15370
2024-12-19 08:55:50,206124,15411
2024-12-19 08:55:50,206868,15363
2024-12-19 08:55:50,207986,15285
2024-12-19 08:55:50,208378,15238
2024-12-19 08:55:50,208693,15203
2024-12-19 08:55:50,208434,15258
2024-12-19 08:55:50,207580,15201
2024-12-19 08:55:50,206613,15288
2024-12-19 08:55:50,205825,15235
2024-12-19 08:55:50,205997,15256
2024-12-19 08:55:50,206908,15280
2024-12-19 08:55:50,208084,15199
2024-12-19 08:55:50,208761,15219
2024-12-19 08:55:50,208643,15159
2024-12-19 08:55:50,207972,15188
2024-12-19 08:55:50,207033,15210
2024-12-19 08:55:50,205969,15227
2024-12-19 08:55:50,205759,15281
2024-12-19 08:55:50,206448,15211
2024-12-19 08:55:50,207702,15220
2024-12-19 08:55:50,208448,15181
2024-12-19 08:55:50,208594,15159
2024-12-19 08:55:50,208236,15236
2024-12-19 08:55:50,207749,15223
2024-12-19 08:55:50,206781,15168
2024-12-19 08:55:50,206090,15282
2024-12-19 08:55:50,206079,15258
2024-12-19 08:55:50,206728,15242
2024-12-19 08:55:50,207834,15263
2024-12-19 08:55:50,208563,15244
2024-12-19 08:55:50,208434,15203
2024-12-19 08:55:50,207888,15186
2024-12-19 08:55:50,206669,15190
2024-12-19 08:55:50,205400,15232
2024-12-19 08:55:50,204823,15209
2024-12-19 08:55:50,205266,15143
2024-12-19 08:55:50,206553,15135
2024-12-19 08:55:50,207341,15101
2024-12-19 08:55:50,207634,15173
2024-12-19 08:55:50,207566,15301
2024-12-19 08:55:50,206800,15342
2024-12-19 08:55:50,206009,15329
2024-12-19 08:55:50,205334,15338
2024-12-19 08:55:50,205413,15406
2024-12-19 08:55:50,205844,15397
2024-12-19 08:55:50,207007,15350
2024-12-19 08:55:50,207948,15315
2024-12-19 08:55:50,208193,15328
2024-12-19 08:55:50,207437,15165
2024-12-19 08:55:50,206904,15121
2024-12-19 08:55:50,206230,15229
2024-12-19 08:55:50,206165,15329
2024-12-19 08:55:50,206759,15342
2024-12-19 08:55:50,207989,15369
2024-12-19 08:55:50,208940,15205
2024-12-19 08:55:50,209383,15226
2024-12-19 08:55:50,209330,15229
2024-12-19 08:55:50,208353,15186
2024-12-19 08:55:50,207226,15241
2024-12-19 08:55:50,206423,15218
2024-12-19 08:55:50,206827,15328
2024-12-19 08:55:50,207544,15236
2024-12-19 08:55:50,208446,15145
2024-12-19 08:55:50,208838,15117
2024-12-19 08:55:50,209117,15054
2024-12-19 08:55:50,208756,15068
2024-12-19 08:55:50,207668,15153
2024-12-19 08:55:50,206619,15140
2024-12-19 08:55:50,206021,15205
2024-12-19 08:55:50,206308,15177
2024-12-19 08:55:50,207349,15009
2024-12-19 08:55:50,208477,15003
2024-12-19 08:55:50,208841,14942
2024-12-19 08:55:50,208721,14961
2024-12-19 08:55:50,208034,14956
2024-12-19 08:55:50,207092,15012
2024-12-19 08:55:50,206283,15008
2024-12-19 08:55:50,206499,15126
2024-12-19 08:55:50,207294,15107
2024-12-19 08:55:50,208356,15021
2024-12-19 08:55:50,209159,14992
2024-12-19 08:55:50,208900,14936
2024-12-19 08:55:50,208261,14993
2024-12-19 08:55:50,207844,14963
2024-12-19 08:55:50,206910,14993
2024-12-19 08:55:50,206076,15028
2024-12-19 08:55:50,206152,15003
2024-12-19 08:55:50,207033,14983
2024-12-19 08:55:50,208330,14939
2024-12-19 08:55:50,209019,14924
2024-12-19 08:55:50,208873,14959
2024-12-19 08:55:50,208193,14958
2024-12-19 08:55:50,207231,15039
2024-12-19 08:55:50,206423,15075
2024-12-19 08:55:50,206196,15041
2024-12-19 08:55:50,206895,15076
2024-12-19 08:55:50,207859,14962
2024-12-19 08:55:50,208784,14994
2024-12-19 08:55:50,208946,14996
2024-12-19 08:55:50,208542,15044
2024-12-19 08:55:50,208147,15170
2024-12-19 08:55:50,207966,15407
2024-12-19 08:55:50,208561,15739
2024-12-19 08:55:50,209038,15868
2024-12-19 08:55:50,210533,16108
2024-12-19 08:55:50,213238,16569
2024-12-19 08:55:50,215208,17165
2024-12-19 08:55:50,215283,17385
2024-12-19 08:55:50,214676,17789
2024-12-19 08:55:50,213434,18223
2024-12-19 08:55:50,210876,17884
2024-12-19 08:55:50,206661,16479
2024-12-19 08:55:50,202726,14531
2024-12-19 08:55:50,200274,12932
2024-12-19 08:55:50,199731,11800
2024-12-19 08:55:50,198119,10383
2024-12-19 08:55:50,193776,9374
2024-12-19 08:55:50,189556,8554
2024-12-19 08:55:50,188818,8129
2024-12-19 08:55:50,189798,7819
2024-12-19 08:55:50,190268,7525
2024-12-19 08:55:50,193009,7583
2024-12-19 08:55:50,196715,7931
2024-12-19 08:55:50,198740,8119
2024-12-19 08:55:50,201539,8491
2024-12-19 08:55:50,203172,9001
2024-12-19 08:55:50,203900,9885
2024-12-19 08:55:50,204056,10743
2024-12-19 08:55:50,204361,11544
2024-12-19 08:55:50,205246,12241
2024-12-19 08:55:50,207153,12974
2024-12-19 08:55:50,208664,13533
2024-12-19 08:55:50,208910,13873
2024-12-19 08:55:50,208331,14005
2024-12-19 08:55:50,207471,14296
2024-12-19 08:55:50,206391,14593
2024-12-19 08:55:50,205881,14844
2024-12-19 08:55:50,206371,14934
2024-12-19 08:55:50,207543,14978
2024-12-19 08:55:50,208739,15011
2024-12-19 08:55:50,209440,14999
2024-12-19 08:55:50,209135,15118
2024-12-19 08:55:50,208464,15076
2024-12-19 08:55:50,208159,15070
2024-12-19 08:55:50,207162,15181
2024-12-19 08:55:50,206518,15227
2024-12-19 08:55:50,207011,15253
2024-12-19 08:55:50,208264,15201
2024-12-19 08:55:50,209515,15364
2024-12-19 08:55:50,209969,15250
2024-12-19 08:55:50,209677,15294
2024-12-19 08:55:50,208647,15353
2024-12-19 08:55:50,207973,15307
2024-12-19 08:55:50,207064,15398
2024-12-19 08:55:50,207316,15514
2024-12-19 08:55:50,208116,15472
2024-12-19 08:55:50,209311,15432
2024-12-19 08:55:50,209911,15420
2024-12-19 08:55:50,209828,15481
2024-12-19 08:55:50,209207,15486
2024-12-19 08:55:50,208336,15471
2024-12-19 08:55:50,207358,15601
2024-12-19 08:55:50,207414,15561
2024-12-19 08:55:50,207511,15558
2024-12-19 08:55:50,208604,15576
2024-12-19 08:55:50,209714,15594
2024-12-19 08:55:50,210237,15618
2024-12-19 08:55:50,209917,15548
2024-12-19 08:55:50,209211,15518
2024-12-19 08:55:50,208462,15652
2024-12-19 08:55:50,207691,15688
2024-12-19 08:55:50,207702,15719
2024-12-19 08:55:50,208543,15700
2024-12-19 08:55:50,209786,15735
2024-12-19 08:55:50,210671,15698
2024-12-19 08:55:50,210542,15760
2024-12-19 08:55:50,210083,15704
2024-12-19 08:55:50,209098,15829
2024-12-19 08:55:50,208138,15790
2024-12-19 08:55:50,207965,15936
2024-12-19 08:55:50,208556,15882
2024-12-19 08:55:50,209755,15861
2024-12-19 08:55:50,210546,15909
2024-12-19 08:55:50,210769,15921
2024-12-19 08:55:50,210704,15866
2024-12-19 08:55:50,210154,15883
2024-12-19 08:55:50,209449,15987
2024-12-19 08:55:50,208558,16075
2024-12-19 08:55:50,208542,16156
2024-12-19 08:55:50,209259,16159
2024-12-19 08:55:50,210396,16036
2024-12-19 08:55:50,211434,16164
2024-12-19 08:55:50,211695,16146
2024-12-19 08:55:50,211404,16101
2024-12-19 08:55:50,210624,16180
2024-12-19 08:55:50,209790,16196
2024-12-19 08:55:50,209628,16294
2024-12-19 08:55:50,210127,16326
2024-12-19 08:55:50,211390,16285
2024-12-19 08:55:50,212103,16319
2024-12-19 08:55:50,212699,16260
2024-12-19 08:55:50,212433,16296
2024-12-19 08:55:50,211533,16375
2024-12-19 08:55:50,211136,16349
2024-12-19 08:55:50,210558,16352
2024-12-19 08:55:50,210664,16454
2024-12-19 08:55:50,211269,16514
2024-12-19 08:55:50,212559,16491
2024-12-19 08:55:50,213559,16435
2024-12-19 08:55:50,213790,16446
2024-12-19 08:55:50,213376,16379
2024-12-19 08:55:50,212679,16539
2024-12-19 08:55:50,211754,16529
2024-12-19 08:55:50,211200,16569
2024-12-19 08:55:50,211433,16603
2024-12-19 08:55:50,212538,16518
2024-12-19 08:55:50,213604,16369
2024-12-19 08:55:50,214229,16444
2024-12-19 08:55:50,213989,16481
2024-12-19 08:55:50,213311,16429
2024-12-19 08:55:50,212203,16517
2024-12-19 08:55:50,211180,16409
2024-12-19 08:55:50,211214,16434
2024-12-19 08:55:50,211476,16445
2024-12-19 08:55:50,212805,16423
2024-12-19 08:55:50,213454,16341
2024-12-19 08:55:50,213686,16290
2024-12-19 08:55:50,213167,16156
2024-12-19 08:55:50,212174,16149
2024-12-19 08:55:51,211011,16159
2024-12-19 08:55:51,210265,16104
2024-12-19 08:55:51,210254,16053
2024-12-19 08:55:51,210717,15929
2024-12-19 08:55:51,211433,15644
2024-12-19 08:55:51,211939,15641
2024-12-19 08:55:51,211691,15473
2024-12-19 08:55:51,210744,15503
2024-12-19 08:55:51,209443,15478
2024-12-19 08:55:51,208198,15430
2024-12-19 08:55:51,207778,15408
2024-12-19 08:55:51,208879,15301
2024-12-19 08:55:51,209694,15254
2024-12-19 08:55:51,210050,15112
2024-12-19 08:55:51,210031,15091
2024-12-19 08:55:51,209744,14904
2024-12-19 08:55:51,208833,15056
2024-12-19 08:55:51,207624,14973
2024-12-19 08:55:51,206624,15006
2024-12-19 08:55:51,206879,15026
2024-12-19 08:55:51,207579,14967
2024-12-19 08:55:51,208888,14936
2024-12-19 08:55:51,209346,14958
2024-12-19 08:55:51,208819,14919
2024-12-19 08:55:51,208424,14853
2024-12-19 08:55:51,207309,14859
2024-12-19 08:55:51,206156,14923
2024-12-19 08:55:51,206213,14797
2024-12-19 08:55:51,206745,14817
2024-12-19 08:55:51,208076,14832
2024-12-19 08:55:51,208803,14833
2024-12-19 08:55:51,208732,14774
2024-12-19 08:55:51,208283,14746
2024-12-19 08:55:51,207429,14753
2024-12-19 08:55:51,206963,14816
2024-12-19 08:55:51,206117,14821
2024-12-19 08:55:51,206066,14831
2024-12-19 08:55:51,206909,14875
2024-12-19 08:55:51,208090,14795
2024-12-19 08:55:51,208928,14819
2024-12-19 08:55:51,208701,14813
2024-12-19 08:55:51,208522,14788
2024-12-19 08:55:51,207355,14862
2024-12-19 08:55:51,206195,14873
2024-12-19 08:55:51,206036,14863
2024-12-19 08:55:51,206656,14966
2024-12-19 08:55:51,207917,14846
2024-12-19 08:55:51,208736,14831
2024-12-19 08:55:51,208919,14771
2024-12-19 08:55:51,208465,14726
2024-12-19 08:55:51,207496,14799
2024-12-19 08:55:51,206513,14836
2024-12-19 08:55:51,205981,14919
2024-12-19 08:55:51,206474,14894
2024-12-19 08:55:51,206858,14908
2024-12-19 08:55:51,207997,14803
2024-12-19 08:55:51,208911,14791
2024-12-19 08:55:51,209178,14845
2024-12-19 08:55:51,208372,14881
2024-12-19 08:55:51,207410,14800
2024-12-19 08:55:51,206624,14869
2024-12-19 08:55:51,206383,14973
2024-12-19 08:55:51,206554,14970
2024-12-19 08:55:51,207758,14886
2024-12-19 08:55:51,208768,14892
2024-12-19 08:55:51,208986,14849
2024-12-19 08:55:51,208781,14807
2024-12-19 08:55:51,208304,14933
2024-12-19 08:55:51,207006,14899
2024-12-19 08:55:51,206149,14946
2024-12-19 08:55:51,206371,14866
2024-12-19 08:55:51,207166,14898
2024-12-19 08:55:51,208589,14837
2024-12-19 08:55:51,208905,14902
2024-12-19 08:55:51,209000,14887
2024-12-19 08:55:51,208696,14926
2024-12-19 08:55:51,207766,14874
2024-12-19 08:55:51,206909,14952
2024-12-19 08:55:51,206431,14843
2024-12-19 08:55:51,206665,14896
2024-12-19 08:55:51,207559,14906
2024-12-19 08:55:51,208609,14791
2024-12-19 08:55:51,209248,14821
2024-12-19 08:55:51,209027,14813
2024-12-19 08:55:51,208203,14808
2024-12-19 08:55:51,207074,14896
2024-12-19 08:55:51,206462,14894
2024-12-19 08:55:51,206728,14812
2024-12-19 08:55:51,207448,14783
2024-12-19 08:55:51,208735,14779
2024-12-19 08:55:51,209390,14765
2024-12-19 08:55:51,209083,14689
2024-12-19 08:55:51,208313,14699
2024-12-19 08:55:51,207959,14739
2024-12-19 08:55:51,206915,14774
2024-12-19 08:55:51,206108,14768
2024-12-19 08:55:51,206413,14746
2024-12-19 08:55:51,207603,14730
2024-12-19 08:55:51,208682,14710
2024-12-19 08:55:51,209247,14651
2024-12-19 08:55:51,208955,14669
2024-12-19 08:55:51,208298,14694
2024-12-19 08:55:51,207437,14674
2024-12-19 08:55:51,206462,14784
2024-12-19 08:55:51,206378,14641
2024-12-19 08:55:51,207236,14704
2024-12-19 08:55:51,208448,14676
2024-12-19 08:55:51,209242,14599
2024-12-19 08:55:51,209114,14583
2024-12-19 08:55:51,208596,14559
2024-12-19 08:55:51,207703,14699
2024-12-19 08:55:51,206606,14702
2024-12-19 08:55:51,206346,14711
2024-12-19 08:55:51,206514,14654
2024-12-19 08:55:51,207441,14721
2024-12-19 08:55:51,208396,14647
2024-12-19 08:55:51,209036,14594
2024-12-19 08:55:51,209089,14522
2024-12-19 08:55:51,208514,14673
2024-12-19 08:55:51,207563,14592
2024-12-19 08:55:51,206561,14580
2024-12-19 08:55:51,206368,14645
2024-12-19 08:55:51,207183,14628
2024-12-19 08:55:51,208144,14579
2024-12-19 08:55:51,208999,14536
2024-12-19 08:55:51,209164,14574
2024-12-19 08:55:51,208687,14514
2024-12-19 08:55:51,207970,14580
2024-12-19 08:55:51,206859,14553
2024-12-19 08:55:51,206221,14546
2024-12-19 08:55:51,206627,14528
2024-12-19 08:55:51,207945,14498
2024-12-19 08:55:51,208928,14497
2024-12-19 08:55:51,209336,14516
2024-12-19 08:55:51,209381,14603
2024-12-19 08:55:51,208477,14496
2024-12-19 08:55:51,207611,14546
2024-12-19 08:55:51,206537,14571
2024-12-19 08:55:51,206268,14579
2024-12-19 08:55:51,206906,14549
2024-12-19 08:55:51,208203,14488
2024-12-19 08:55:51,209074,14511
2024-12-19 08:55:51,209076,14506
2024-12-19 08:55:51,208940,14486
2024-12-19 08:55:51,208048,14478
2024-12-19 08:55:51,207053,14578
2024-12-19 08:55:51,206338,14501
2024-12-19 08:55:51,206990,14638
2024-12-19 08:55:51,207865,14554
2024-12-19 08:55:51,208948,14537
2024-12-19 08:55:51,209408,14510
2024-12-19 08:55:51,209116,14506
2024-12-19 08:55:51,208459,14511
2024-12-19 08:55:51,207880,14478
2024-12-19 08:55:51,207088,14562
2024-12-19 08:55:51,206528,14543
2024-12-19 08:55:51,206843,14556
2024-12-19 08:55:51,208094,14425
2024-12-19 08:55:51,209301,14481
2024-12-19 08:55:51,209204,14479
2024-12-19 08:55:51,209151,14493
2024-12-19 08:55:51,208172,14431
2024-12-19 08:55:51,207158,14563
2024-12-19 08:55:51,206508,14526
2024-12-19 08:55:51,206569,14558
2024-12-19 08:55:51,207523,14572
2024-12-19 08:55:51,208551,14515
2024-12-19 08:55:51,209166,14465
2024-12-19 08:55:51,209146,14446
2024-12-19 08:55:51,208483,14394
2024-12-19 08:55:51,207549,14517
2024-12-19 08:55:51,206703,14529
2024-12-19 08:55:51,206783,14598
2024-12-19 08:55:51,207031,14608
