Timestamp,ECG_CH1,ECG_CH2
2024-12-19 08:29:40,235896,-4226
2024-12-19 08:29:40,235738,-4190
2024-12-19 08:29:40,235454,-4135
2024-12-19 08:29:40,235413,-4216
2024-12-19 08:29:40,235324,-4170
2024-12-19 08:29:40,235451,-4302
2024-12-19 08:29:40,235795,-4278
2024-12-19 08:29:40,235924,-4330
2024-12-19 08:29:40,235951,-4313
2024-12-19 08:29:40,235875,-4147
2024-12-19 08:29:40,235352,-4164
2024-12-19 08:29:40,235358,-4259
2024-12-19 08:29:40,235451,-4369
2024-12-19 08:29:40,235641,-4367
2024-12-19 08:29:40,235743,-4264
2024-12-19 08:29:40,235724,-4271
2024-12-19 08:29:40,236066,-4197
2024-12-19 08:29:40,236013,-4164
2024-12-19 08:29:41,235484,-4269
2024-12-19 08:29:41,235364,-4403
2024-12-19 08:29:41,235276,-4392
2024-12-19 08:29:41,235313,-4355
2024-12-19 08:29:41,235653,-4329
2024-12-19 08:29:41,235727,-4374
2024-12-19 08:29:41,235818,-4321
2024-12-19 08:29:41,235974,-4319
2024-12-19 08:29:41,235839,-4340
2024-12-19 08:29:41,235318,-4307
2024-12-19 08:29:41,235595,-4197
2024-12-19 08:29:41,235666,-4117
2024-12-19 08:29:41,235819,-4151
2024-12-19 08:29:41,235956,-4185
2024-12-19 08:29:41,235862,-4302
2024-12-19 08:29:41,236053,-4346
2024-12-19 08:29:41,235942,-4339
2024-12-19 08:29:41,235556,-4234
2024-12-19 08:29:41,235481,-4307
2024-12-19 08:29:41,235629,-4305
2024-12-19 08:29:41,235591,-4281
2024-12-19 08:29:41,235933,-4255
2024-12-19 08:29:41,235857,-4240
2024-12-19 08:29:41,235887,-4355
2024-12-19 08:29:41,235905,-4536
2024-12-19 08:29:41,235882,-4452
2024-12-19 08:29:41,235425,-4407
2024-12-19 08:29:41,235437,-4401
2024-12-19 08:29:41,235539,-4527
2024-12-19 08:29:41,235683,-4626
2024-12-19 08:29:41,235769,-4565
2024-12-19 08:29:41,235613,-4216
2024-12-19 08:29:41,236045,-4078
2024-12-19 08:29:41,236043,-4226
2024-12-19 08:29:41,235743,-4266
2024-12-19 08:29:41,235503,-4214
2024-12-19 08:29:41,235529,-4194
2024-12-19 08:29:41,235553,-4342
2024-12-19 08:29:41,235733,-4313
2024-12-19 08:29:41,235579,-4255
2024-12-19 08:29:41,235790,-4181
2024-12-19 08:29:41,235836,-4319
2024-12-19 08:29:41,235664,-4336
2024-12-19 08:29:41,235092,-4431
2024-12-19 08:29:41,235047,-4307
2024-12-19 08:29:41,235244,-4266
2024-12-19 08:29:41,235389,-4224
2024-12-19 08:29:41,235495,-4277
2024-12-19 08:29:41,235679,-4197
2024-12-19 08:29:41,235940,-4107
2024-12-19 08:29:41,236163,-4013
2024-12-19 08:29:41,235766,-4107
2024-12-19 08:29:41,235239,-4229
2024-12-19 08:29:41,235273,-4133
2024-12-19 08:29:41,235396,-4199
2024-12-19 08:29:41,235706,-4246
2024-12-19 08:29:41,235697,-4237
2024-12-19 08:29:41,235649,-4472
2024-12-19 08:29:41,236239,-4390
2024-12-19 08:29:41,236368,-4432
2024-12-19 08:29:41,235985,-4347
2024-12-19 08:29:41,236046,-4367
2024-12-19 08:29:41,236066,-4331
2024-12-19 08:29:41,236144,-4338
2024-12-19 08:29:41,236143,-4327
2024-12-19 08:29:41,236198,-4287
2024-12-19 08:29:41,236424,-4275
2024-12-19 08:29:41,236489,-4335
2024-12-19 08:29:41,236515,-4276
2024-12-19 08:29:41,236084,-4224
2024-12-19 08:29:41,236263,-4305
2024-12-19 08:29:41,235898,-4402
2024-12-19 08:29:41,235819,-4622
2024-12-19 08:29:41,236019,-4567
2024-12-19 08:29:41,236239,-4646
2024-12-19 08:29:41,236434,-4599
2024-12-19 08:29:41,236328,-4408
2024-12-19 08:29:41,235701,-4403
2024-12-19 08:29:41,235824,-4508
2024-12-19 08:29:41,235853,-4513
2024-12-19 08:29:41,235843,-4532
2024-12-19 08:29:41,236198,-4343
2024-12-19 08:29:41,236241,-4387
2024-12-19 08:29:41,236364,-4432
2024-12-19 08:29:41,236359,-4456
2024-12-19 08:29:41,236183,-4538
2024-12-19 08:29:41,235768,-4527
2024-12-19 08:29:41,235786,-4528
2024-12-19 08:29:41,235943,-4607
2024-12-19 08:29:41,236028,-4564
2024-12-19 08:29:41,236126,-4575
2024-12-19 08:29:41,236240,-4585
2024-12-19 08:29:41,236643,-4576
2024-12-19 08:29:41,236474,-4544
2024-12-19 08:29:41,236126,-4443
2024-12-19 08:29:41,236103,-4452
2024-12-19 08:29:41,236014,-4421
2024-12-19 08:29:41,235876,-4562
2024-12-19 08:29:41,235955,-4605
2024-12-19 08:29:41,236210,-4572
2024-12-19 08:29:41,236507,-4531
2024-12-19 08:29:41,236625,-4476
2024-12-19 08:29:41,236449,-4466
2024-12-19 08:29:41,235885,-4563
2024-12-19 08:29:41,235889,-4531
2024-12-19 08:29:41,235828,-4581
2024-12-19 08:29:41,235911,-4467
2024-12-19 08:29:41,236171,-4415
2024-12-19 08:29:41,236299,-4466
2024-12-19 08:29:41,237141,-4276
2024-12-19 08:29:41,238204,-4054
2024-12-19 08:29:41,238888,-3767
2024-12-19 08:29:41,239538,-3549
2024-12-19 08:29:41,241107,-3154
2024-12-19 08:29:41,242931,-2941
2024-12-19 08:29:41,244221,-2590
2024-12-19 08:29:41,244663,-2270
2024-12-19 08:29:41,245652,-2043
2024-12-19 08:29:41,244984,-2052
2024-12-19 08:29:41,242015,-2897
2024-12-19 08:29:41,236983,-4307
2024-12-19 08:29:41,232549,-5449
2024-12-19 08:29:41,231081,-5923
2024-12-19 08:29:41,228803,-6752
2024-12-19 08:29:41,226306,-7923
2024-12-19 08:29:41,221011,-8802
2024-12-19 08:29:41,218710,-9136
2024-12-19 08:29:41,219186,-9110
2024-12-19 08:29:41,217527,-9622
2024-12-19 08:29:41,216674,-9964
2024-12-19 08:29:41,216729,-10211
2024-12-19 08:29:41,219212,-9996
2024-12-19 08:29:41,222486,-9876
2024-12-19 08:29:41,225054,-9726
2024-12-19 08:29:41,228029,-9284
2024-12-19 08:29:41,230358,-8578
2024-12-19 08:29:41,231544,-7811
2024-12-19 08:29:41,232117,-7151
2024-12-19 08:29:41,233424,-6482
2024-12-19 08:29:41,234463,-5956
2024-12-19 08:29:41,235264,-5638
2024-12-19 08:29:41,235824,-5430
2024-12-19 08:29:41,235898,-5269
2024-12-19 08:29:41,236187,-5031
2024-12-19 08:29:41,236467,-4909
2024-12-19 08:29:41,236447,-4869
2024-12-19 08:29:41,236095,-4691
2024-12-19 08:29:41,236301,-4498
2024-12-19 08:29:41,236508,-4546
2024-12-19 08:29:41,236592,-4440
2024-12-19 08:29:41,236729,-4404
2024-12-19 08:29:41,237099,-4334
2024-12-19 08:29:41,237251,-4283
2024-12-19 08:29:41,237185,-4312
2024-12-19 08:29:41,236709,-4325
2024-12-19 08:29:41,236768,-4249
2024-12-19 08:29:41,236963,-4305
2024-12-19 08:29:41,237294,-4267
2024-12-19 08:29:41,237497,-4376
2024-12-19 08:29:41,237363,-4221
2024-12-19 08:29:41,237844,-4219
2024-12-19 08:29:41,237946,-4179
2024-12-19 08:29:41,237871,-4107
2024-12-19 08:29:41,237541,-4062
2024-12-19 08:29:41,237693,-4076
2024-12-19 08:29:41,237873,-4072
2024-12-19 08:29:41,238158,-4069
2024-12-19 08:29:41,238341,-4072
2024-12-19 08:29:41,238662,-4119
2024-12-19 08:29:41,238831,-4081
2024-12-19 08:29:41,238921,-4129
2024-12-19 08:29:41,238468,-4095
2024-12-19 08:29:41,238631,-4081
2024-12-19 08:29:41,238676,-4052
2024-12-19 08:29:41,239014,-4022
2024-12-19 08:29:41,239231,-3977
2024-12-19 08:29:41,239325,-4084
2024-12-19 08:29:41,239818,-4086
2024-12-19 08:29:41,239658,-4280
2024-12-19 08:29:41,239454,-3785
2024-12-19 08:29:41,239221,-3917
2024-12-19 08:29:41,239414,-3922
2024-12-19 08:29:41,239486,-3870
2024-12-19 08:29:41,239611,-3817
2024-12-19 08:29:41,239919,-3768
2024-12-19 08:29:41,240292,-3790
2024-12-19 08:29:41,239964,-3872
2024-12-19 08:29:41,239479,-3689
2024-12-19 08:29:41,239589,-3784
2024-12-19 08:29:41,239595,-3782
2024-12-19 08:29:41,239747,-3799
2024-12-19 08:29:41,240043,-3746
2024-12-19 08:29:41,240293,-3646
2024-12-19 08:29:41,240578,-3682
2024-12-19 08:29:41,240688,-3600
2024-12-19 08:29:41,240530,-3680
2024-12-19 08:29:41,240359,-3655
2024-12-19 08:29:41,240458,-3580
2024-12-19 08:29:41,240696,-3562
2024-12-19 08:29:41,240972,-3552
2024-12-19 08:29:41,241078,-3483
2024-12-19 08:29:41,241271,-3530
2024-12-19 08:29:41,241771,-3424
2024-12-19 08:29:41,241948,-3409
2024-12-19 08:29:41,241708,-3563
2024-12-19 08:29:41,241586,-3548
2024-12-19 08:29:41,241633,-3497
2024-12-19 08:29:41,242005,-3480
2024-12-19 08:29:41,242311,-3483
2024-12-19 08:29:41,242479,-3437
2024-12-19 08:29:41,242852,-3378
2024-12-19 08:29:41,243115,-3482
2024-12-19 08:29:41,243022,-3477
2024-12-19 08:29:41,242668,-3472
2024-12-19 08:29:41,242797,-3412
2024-12-19 08:29:41,242899,-3289
2024-12-19 08:29:41,243111,-3377
2024-12-19 08:29:41,243301,-3422
2024-12-19 08:29:41,243477,-3353
2024-12-19 08:29:41,243868,-3354
2024-12-19 08:29:41,243883,-3337
2024-12-19 08:29:41,243726,-3411
2024-12-19 08:29:41,243319,-3424
2024-12-19 08:29:41,243427,-3399
2024-12-19 08:29:41,243427,-3415
2024-12-19 08:29:41,243633,-3473
2024-12-19 08:29:41,243515,-3397
2024-12-19 08:29:41,243663,-3432
2024-12-19 08:29:41,243915,-3387
2024-12-19 08:29:41,243616,-3389
2024-12-19 08:29:41,243030,-3492
2024-12-19 08:29:41,243043,-3361
2024-12-19 08:29:41,242966,-3402
2024-12-19 08:29:41,242892,-3430
2024-12-19 08:29:41,242783,-3467
2024-12-19 08:29:41,242612,-3717
2024-12-19 08:29:41,242722,-3633
2024-12-19 08:29:41,242323,-3788
2024-12-19 08:29:41,241612,-3729
2024-12-19 08:29:41,241375,-3734
2024-12-19 08:29:41,241150,-3840
2024-12-19 08:29:41,241141,-3959
2024-12-19 08:29:41,240826,-3991
2024-12-19 08:29:41,240724,-3915
2024-12-19 08:29:41,240546,-4064
2024-12-19 08:29:41,240481,-4256
2024-12-19 08:29:41,240175,-4212
2024-12-19 08:29:41,239371,-4075
2024-12-19 08:29:41,239263,-3930
2024-12-19 08:29:41,239054,-4032
2024-12-19 08:29:41,238928,-4113
2024-12-19 08:29:41,238809,-4259
2024-12-19 08:29:41,238666,-4320
2024-12-19 08:29:41,238818,-4239
2024-12-19 08:29:41,238746,-4251
2024-12-19 08:29:41,238128,-4247
2024-12-19 08:29:41,237920,-4279
2024-12-19 08:29:41,237856,-4219
2024-12-19 08:29:41,237869,-4262
2024-12-19 08:29:41,238003,-4288
2024-12-19 08:29:41,238058,-4296
2024-12-19 08:29:41,237933,-4236
2024-12-19 08:29:41,238242,-4338
2024-12-19 08:29:41,238088,-4424
2024-12-19 08:29:41,237496,-4321
2024-12-19 08:29:41,237463,-4271
2024-12-19 08:29:41,237441,-4147
2024-12-19 08:29:41,237555,-4285
2024-12-19 08:29:41,237602,-4387
2024-12-19 08:29:41,237554,-4392
2024-12-19 08:29:41,237828,-4515
2024-12-19 08:29:41,237743,-4641
2024-12-19 08:29:41,237429,-4619
2024-12-19 08:29:41,237117,-4528
2024-12-19 08:29:41,237331,-4419
2024-12-19 08:29:41,237401,-4432
2024-12-19 08:29:41,237562,-4496
2024-12-19 08:29:41,237641,-4557
2024-12-19 08:29:41,237911,-4556
2024-12-19 08:29:41,237925,-4536
2024-12-19 08:29:41,237778,-4526
2024-12-19 08:29:41,237472,-4411
2024-12-19 08:29:41,237232,-4591
2024-12-19 08:29:41,237280,-4529
2024-12-19 08:29:41,237660,-4392
2024-12-19 08:29:41,237773,-4403
2024-12-19 08:29:41,237694,-4529
2024-12-19 08:29:41,237991,-4572
