Timestamp,GSR_Value,PPG_Value
2024-12-18 19:08:51,34460,1848
2024-12-18 19:08:51,34456,1848
2024-12-18 19:08:51,34452,1847
2024-12-18 19:08:51,34453,1848
2024-12-18 19:08:51,34458,1848
2024-12-18 19:08:51,34462,1848
2024-12-18 19:08:51,34464,1849
2024-12-18 19:08:51,34464,1849
2024-12-18 19:08:51,34463,1848
2024-12-18 19:08:51,34461,1849
2024-12-18 19:08:51,34457,1849
2024-12-18 19:08:51,34455,1848
2024-12-18 19:08:51,34458,1847
2024-12-18 19:08:51,34464,1846
2024-12-18 19:08:51,34465,1845
2024-12-18 19:08:51,34466,1844
2024-12-18 19:08:51,34465,1842
2024-12-18 19:08:51,34464,1842
2024-12-18 19:08:51,34460,1841
2024-12-18 19:08:51,34457,1840
2024-12-18 19:08:51,34456,1840
2024-12-18 19:08:51,34460,1839
2024-12-18 19:08:51,34466,1840
2024-12-18 19:08:51,34511,1896
2024-12-18 19:08:51,34468,1863
2024-12-18 19:08:51,34456,1839
2024-12-18 19:08:51,34453,1838
2024-12-18 19:08:51,34448,1839
2024-12-18 19:08:51,34446,1838
2024-12-18 19:08:51,34449,1838
2024-12-18 19:08:51,34455,1840
2024-12-18 19:08:51,34458,1840
2024-12-18 19:08:51,34460,1840
2024-12-18 19:08:51,34460,1842
2024-12-18 19:08:51,34459,1844
2024-12-18 19:08:51,34456,1845
2024-12-18 19:08:51,34453,1846
2024-12-18 19:08:51,34454,1849
2024-12-18 19:08:51,34458,1850
2024-12-18 19:08:51,34463,1852
2024-12-18 19:08:51,34465,1850
2024-12-18 19:08:51,34465,1852
2024-12-18 19:08:51,34464,1853
2024-12-18 19:08:51,34462,1853
2024-12-18 19:08:51,34457,1854
2024-12-18 19:08:51,34456,1855
2024-12-18 19:08:51,34457,1854
2024-12-18 19:08:51,34462,1856
2024-12-18 19:08:51,34465,1856
2024-12-18 19:08:51,34475,1879
2024-12-18 19:08:51,34466,1865
2024-12-18 19:08:51,34461,1859
2024-12-18 19:08:51,34457,1860
2024-12-18 19:08:51,34455,1862
2024-12-18 19:08:51,34451,1862
2024-12-18 19:08:51,34454,1863
2024-12-18 19:08:51,34459,1864
2024-12-18 19:08:51,34461,1865
2024-12-18 19:08:51,34462,1866
2024-12-18 19:08:51,34461,1866
2024-12-18 19:08:51,34459,1867
2024-12-18 19:08:51,34456,1866
2024-12-18 19:08:51,34454,1865
2024-12-18 19:08:51,34455,1863
2024-12-18 19:08:51,34460,1861
2024-12-18 19:08:51,34464,1859
2024-12-18 19:08:51,34465,1857
2024-12-18 19:08:51,34465,1857
2024-12-18 19:08:51,34463,1854
2024-12-18 19:08:51,34460,1851
2024-12-18 19:08:51,34456,1849
2024-12-18 19:08:51,34455,1847
2024-12-18 19:08:51,34458,1844
2024-12-18 19:08:51,34463,1842
2024-12-18 19:08:51,34464,1839
2024-12-18 19:08:51,34477,1859
2024-12-18 19:08:51,34473,1837
2024-12-18 19:08:51,34461,1833
2024-12-18 19:08:51,34454,1828
2024-12-18 19:08:51,34451,1825
2024-12-18 19:08:51,34452,1823
2024-12-18 19:08:51,34457,1819
2024-12-18 19:08:51,34460,1818
2024-12-18 19:08:51,34461,1816
2024-12-18 19:08:51,34461,1814
2024-12-18 19:08:51,34460,1814
2024-12-18 19:08:51,34457,1813
2024-12-18 19:08:51,34453,1812
2024-12-18 19:08:51,34453,1813
2024-12-18 19:08:51,34456,1813
2024-12-18 19:08:51,34462,1815
2024-12-18 19:08:51,34463,1816
2024-12-18 19:08:51,34463,1819
2024-12-18 19:08:51,34463,1820
2024-12-18 19:08:51,34461,1821
2024-12-18 19:08:51,34456,1825
2024-12-18 19:08:51,34455,1830
2024-12-18 19:08:51,34454,1833
2024-12-18 19:08:51,34459,1837
2024-12-18 19:08:51,34463,1841
2024-12-18 19:08:51,34464,1845
2024-12-18 19:08:51,34468,1876
2024-12-18 19:08:51,34473,1866
2024-12-18 19:08:51,34456,1858
2024-12-18 19:08:51,34452,1862
2024-12-18 19:08:51,34450,1866
2024-12-18 19:08:51,34452,1868
2024-12-18 19:08:51,34458,1871
2024-12-18 19:08:51,34460,1875
2024-12-18 19:08:51,34462,1879
2024-12-18 19:08:51,34462,1882
2024-12-18 19:08:51,34459,1886
2024-12-18 19:08:51,34455,1888
2024-12-18 19:08:51,34452,1892
2024-12-18 19:08:51,34453,1896
2024-12-18 19:08:51,34458,1899
2024-12-18 19:08:51,34462,1902
2024-12-18 19:08:51,34463,1907
2024-12-18 19:08:51,34463,1912
2024-12-18 19:08:51,34461,1915
2024-12-18 19:08:51,34459,1919
2024-12-18 19:08:51,34454,1923
2024-12-18 19:08:51,34453,1927
2024-12-18 19:08:51,34456,1932
2024-12-18 19:08:51,34461,1934
2024-12-18 19:08:51,34463,1938
2024-12-18 19:08:51,34464,1941
2024-12-18 19:08:51,34476,1997
2024-12-18 19:08:51,34459,1953
2024-12-18 19:08:51,34452,1950
2024-12-18 19:08:51,34449,1953
2024-12-18 19:08:51,34449,1955
2024-12-18 19:08:51,34453,1955
2024-12-18 19:08:51,34457,1956
2024-12-18 19:08:51,34459,1957
2024-12-18 19:08:51,34459,1959
2024-12-18 19:08:51,34458,1960
2024-12-18 19:08:51,34456,1961
2024-12-18 19:08:51,34452,1963
2024-12-18 19:08:51,34450,1964
2024-12-18 19:08:51,34453,1964
2024-12-18 19:08:51,34460,1966
2024-12-18 19:08:51,34461,1966
2024-12-18 19:08:51,34462,1967
2024-12-18 19:08:51,34461,1969
2024-12-18 19:08:51,34459,1969
2024-12-18 19:08:51,34456,1969
2024-12-18 19:08:51,34452,1970
2024-12-18 19:08:51,34452,1970
2024-12-18 19:08:51,34457,1968
2024-12-18 19:08:51,34461,1968
2024-12-18 19:08:51,34462,1966
2024-12-18 19:08:51,34462,1965
2024-12-18 19:08:51,34466,1989
2024-12-18 19:08:51,34491,2001
2024-12-18 19:08:51,34448,1959
2024-12-18 19:08:51,34444,1956
2024-12-18 19:08:51,34448,1954
2024-12-18 19:08:51,34451,1949
2024-12-18 19:08:51,34454,1946
2024-12-18 19:08:51,34455,1943
2024-12-18 19:08:51,34455,1939
2024-12-18 19:08:51,34454,1936
2024-12-18 19:08:51,34450,1933
2024-12-18 19:08:51,34448,1929
2024-12-18 19:08:51,34448,1927
2024-12-18 19:08:51,34453,1925
2024-12-18 19:08:51,34458,1922
2024-12-18 19:08:51,34459,1920
2024-12-18 19:08:51,34460,1919
2024-12-18 19:08:51,34460,1916
2024-12-18 19:08:51,34457,1914
2024-12-18 19:08:51,34452,1911
2024-12-18 19:08:51,34450,1909
2024-12-18 19:08:51,34452,1907
2024-12-18 19:08:51,34458,1905
2024-12-18 19:08:51,34460,1905
2024-12-18 19:08:51,34461,1903
2024-12-18 19:08:51,34460,1901
2024-12-18 19:08:51,34467,1931
2024-12-18 19:08:51,34462,1910
2024-12-18 19:08:51,34448,1904
2024-12-18 19:08:51,34447,1908
2024-12-18 19:08:51,34451,1905
2024-12-18 19:08:51,34456,1905
2024-12-18 19:08:51,34457,1905
2024-12-18 19:08:51,34457,1907
2024-12-18 19:08:51,34456,1907
2024-12-18 19:08:51,34455,1906
2024-12-18 19:08:51,34451,1908
2024-12-18 19:08:51,34448,1907
2024-12-18 19:08:51,34450,1906
2024-12-18 19:08:51,34456,1907
2024-12-18 19:08:51,34459,1906
2024-12-18 19:08:51,34459,1906
2024-12-18 19:08:51,34459,1905
2024-12-18 19:08:51,34458,1905
2024-12-18 19:08:51,34454,1904
2024-12-18 19:08:51,34451,1904
2024-12-18 19:08:51,34449,1903
2024-12-18 19:08:51,34453,1901
2024-12-18 19:08:51,34459,1899
2024-12-18 19:08:51,34460,1897
2024-12-18 19:08:51,34460,1895
2024-12-18 19:08:51,34459,1894
2024-12-18 19:08:51,34487,1931
2024-12-18 19:08:51,34456,1895
2024-12-18 19:08:51,34447,1888
2024-12-18 19:08:51,34447,1889
2024-12-18 19:08:51,34453,1886
2024-12-18 19:08:51,34455,1885
2024-12-18 19:08:51,34456,1883
2024-12-18 19:08:51,34456,1880
2024-12-18 19:08:51,34454,1879
2024-12-18 19:08:51,34451,1877
2024-12-18 19:08:51,34448,1875
2024-12-18 19:08:51,34447,1873
2024-12-18 19:08:51,34451,1871
2024-12-18 19:08:51,34456,1870
2024-12-18 19:08:51,34458,1868
2024-12-18 19:08:51,34458,1867
2024-12-18 19:08:51,34458,1865
2024-12-18 19:08:51,34455,1863
2024-12-18 19:08:51,34451,1862
2024-12-18 19:08:51,34448,1863
2024-12-18 19:08:51,34450,1862
2024-12-18 19:08:51,34455,1860
2024-12-18 19:08:51,34459,1860
2024-12-18 19:08:51,34459,1860
2024-12-18 19:08:51,34459,1859
2024-12-18 19:08:51,34457,1861
2024-12-18 19:08:51,34464,1880
2024-12-18 19:08:51,34459,1863
2024-12-18 19:08:51,34446,1862
2024-12-18 19:08:51,34448,1862
2024-12-18 19:08:51,34453,1864
2024-12-18 19:08:51,34455,1866
2024-12-18 19:08:51,34455,1867
2024-12-18 19:08:51,34454,1867
2024-12-18 19:08:51,34453,1870
2024-12-18 19:08:51,34449,1871
2024-12-18 19:08:51,34446,1874
2024-12-18 19:08:51,34447,1875
2024-12-18 19:08:51,34452,1877
2024-12-18 19:08:51,34457,1880
2024-12-18 19:08:51,34458,1881
2024-12-18 19:08:51,34457,1883
2024-12-18 19:08:51,34456,1885
2024-12-18 19:08:51,34454,1887
2024-12-18 19:08:51,34449,1888
2024-12-18 19:08:51,34448,1891
2024-12-18 19:08:51,34451,1893
2024-12-18 19:08:51,34457,1894
2024-12-18 19:08:51,34458,1898
2024-12-18 19:08:51,34459,1901
2024-12-18 19:08:51,34458,1902
2024-12-18 19:08:52,34456,1904
2024-12-18 19:08:52,34467,1931
2024-12-18 19:08:52,34456,1909
2024-12-18 19:08:52,34446,1908
2024-12-18 19:08:52,34451,1907
2024-12-18 19:08:52,34455,1905
2024-12-18 19:08:52,34455,1905
2024-12-18 19:08:52,34454,1904
2024-12-18 19:08:52,34453,1903
2024-12-18 19:08:52,34452,1903
2024-12-18 19:08:52,34448,1904
2024-12-18 19:08:52,34446,1903
2024-12-18 19:08:52,34450,1903
2024-12-18 19:08:52,34455,1901
2024-12-18 19:08:52,34458,1902
2024-12-18 19:08:52,34457,1901
2024-12-18 19:08:52,34456,1899
2024-12-18 19:08:52,34455,1899
2024-12-18 19:08:52,34451,1899
2024-12-18 19:08:52,34448,1897
2024-12-18 19:08:52,34448,1898
2024-12-18 19:08:52,34452,1896
2024-12-18 19:08:52,34457,1895
2024-12-18 19:08:52,34458,1895
2024-12-18 19:08:52,34458,1894
2024-12-18 19:08:52,34456,1894
2024-12-18 19:08:52,34454,1893
2024-12-18 19:08:53,34470,1902
2024-12-18 19:08:53,34451,1893
2024-12-18 19:08:53,34450,1893
2024-12-18 19:08:54,34459,1896
2024-12-18 19:08:54,34455,1889
2024-12-18 19:08:54,34455,1888
2024-12-18 19:08:54,34454,1889
2024-12-18 19:08:54,34452,1887
2024-12-18 19:08:55,34449,1886
2024-12-18 19:08:55,34446,1885
2024-12-18 19:08:55,34446,1884
2024-12-18 19:08:56,34451,1884
2024-12-18 19:08:56,34456,1882
2024-12-18 19:08:56,34456,1882
2024-12-18 19:08:57,34457,1881
2024-12-18 19:08:57,34456,1878
2024-12-18 19:08:57,34454,1879
2024-12-18 19:08:57,34449,1877
2024-12-18 19:08:58,34447,1876
2024-12-18 19:08:58,34449,1876
2024-12-18 19:08:58,34455,1875
2024-12-18 19:08:59,34457,1875
2024-12-18 19:08:59,34458,1877
2024-12-18 19:08:59,34457,1876
2024-12-18 19:08:59,34456,1875
2024-12-18 19:09:00,34452,1875
2024-12-18 19:09:00,34470,1892
2024-12-18 19:09:00,34460,1888
2024-12-18 19:09:01,34457,1885
2024-12-18 19:09:01,34453,1875
2024-12-18 19:09:01,34454,1873
2024-12-18 19:09:01,34452,1871
2024-12-18 19:09:02,34451,1870
2024-12-18 19:09:02,34450,1867
2024-12-18 19:09:02,34446,1867
2024-12-18 19:09:03,34444,1865
2024-12-18 19:09:03,34446,1863
2024-12-18 19:09:03,34452,1861
2024-12-18 19:09:04,34455,1860
2024-12-18 19:09:04,34456,1859
2024-12-18 19:09:04,34456,1857
2024-12-18 19:09:04,34454,1854
2024-12-18 19:09:05,34452,1854
2024-12-18 19:09:05,34448,1852
2024-12-18 19:09:05,34447,1849
2024-12-18 19:09:06,34451,1846
2024-12-18 19:09:06,34455,1845
2024-12-18 19:09:06,34457,1842
2024-12-18 19:09:07,34457,1840
2024-12-18 19:09:07,34455,1839
2024-12-18 19:09:07,34454,1837
2024-12-18 19:09:07,34449,1835
2024-12-18 19:09:08,34480,1864
2024-12-18 19:09:08,34450,1833
2024-12-18 19:09:08,34451,1831
2024-12-18 19:09:09,34453,1830
2024-12-18 19:09:09,34454,1827
2024-12-18 19:09:09,34452,1826
2024-12-18 19:09:10,34451,1825
2024-12-18 19:09:10,34449,1825
2024-12-18 19:09:10,34444,1825
2024-12-18 19:09:10,34444,1825
2024-12-18 19:09:11,34448,1825
2024-12-18 19:09:11,34454,1825
2024-12-18 19:09:11,34455,1826
2024-12-18 19:09:12,34455,1828
2024-12-18 19:09:12,34455,1829
2024-12-18 19:09:12,34453,1830
2024-12-18 19:09:13,34448,1831
2024-12-18 19:09:13,34446,1833
2024-12-18 19:09:13,34447,1834
2024-12-18 19:09:14,34453,1836
2024-12-18 19:09:14,34456,1836
2024-12-18 19:09:14,34457,1837
2024-12-18 19:09:14,34456,1838
2024-12-18 19:09:14,34455,1840
2024-12-18 19:09:15,34451,1840
2024-12-18 19:09:15,34447,1841
2024-12-18 19:09:15,34470,1851
2024-12-18 19:09:16,34455,1843
2024-12-18 19:09:16,34453,1841
2024-12-18 19:09:16,34453,1841
2024-12-18 19:09:17,34456,1842
2024-12-18 19:09:17,34451,1844
2024-12-18 19:09:17,34450,1838
2024-12-18 19:09:18,34446,1839
2024-12-18 19:09:18,34445,1839
2024-12-18 19:09:18,34445,1837
2024-12-18 19:09:19,34450,1837
2024-12-18 19:09:19,34454,1836
2024-12-18 19:09:19,34455,1835
2024-12-18 19:09:20,34454,1835
2024-12-18 19:09:20,34452,1833
2024-12-18 19:09:20,34450,1832
2024-12-18 19:09:21,34446,1831
2024-12-18 19:09:21,34446,1831
2024-12-18 19:09:21,34448,1829
2024-12-18 19:09:22,34453,1829
2024-12-18 19:09:22,34455,1830
2024-12-18 19:09:22,34455,1828
2024-12-18 19:09:23,34454,1829
2024-12-18 19:09:23,34453,1829
2024-12-18 19:09:23,34449,1829
2024-12-18 19:09:24,34446,1830
2024-12-18 19:09:24,34470,1841
2024-12-18 19:09:24,34462,1835
2024-12-18 19:09:25,34452,1836
2024-12-18 19:09:25,34450,1840
2024-12-18 19:09:25,34451,1838
2024-12-18 19:09:26,34449,1840
2024-12-18 19:09:26,34447,1842
2024-12-18 19:09:26,34445,1843
2024-12-18 19:09:26,34444,1845
2024-12-18 19:09:26,34446,1847
2024-12-18 19:09:27,34452,1849
2024-12-18 19:09:27,34453,1853
2024-12-18 19:09:27,34453,1853
2024-12-18 19:09:28,34453,1855
2024-12-18 19:09:28,34451,1856
2024-12-18 19:09:28,34449,1856
2024-12-18 19:09:28,34447,1857
2024-12-18 19:09:29,34448,1858
2024-12-18 19:09:29,34451,1858
2024-12-18 19:09:29,34454,1860
2024-12-18 19:09:30,34454,1860
2024-12-18 19:09:30,34454,1860
2024-12-18 19:09:30,34452,1860
2024-12-18 19:09:31,34451,1862
2024-12-18 19:09:31,34450,1862
2024-12-18 19:09:31,34448,1864
2024-12-18 19:09:31,34497,1892
2024-12-18 19:09:32,34455,1867
2024-12-18 19:09:32,34451,1868
2024-12-18 19:09:32,34450,1869
2024-12-18 19:09:33,34450,1868
2024-12-18 19:09:33,34448,1868
2024-12-18 19:09:33,34446,1870
2024-12-18 19:09:33,34445,1870
2024-12-18 19:09:34,34446,1870
2024-12-18 19:09:34,34448,1871
2024-12-18 19:09:34,34450,1870
2024-12-18 19:09:34,34451,1873
2024-12-18 19:09:35,34452,1874
2024-12-18 19:09:35,34452,1875
2024-12-18 19:09:35,34451,1876
2024-12-18 19:09:36,34449,1875
2024-12-18 19:09:36,34449,1877
2024-12-18 19:09:36,34450,1878
2024-12-18 19:09:37,34451,1878
2024-12-18 19:09:37,34451,1880
2024-12-18 19:09:37,34452,1882
2024-12-18 19:09:37,34452,1883
2024-12-18 19:09:38,34451,1884
2024-12-18 19:09:38,34450,1885
2024-12-18 19:09:38,34450,1888
2024-12-18 19:09:38,34449,1889
2024-12-18 19:09:39,34470,1897
2024-12-18 19:09:39,34455,1892
2024-12-18 19:09:39,34449,1892
2024-12-18 19:09:39,34449,1892
2024-12-18 19:09:40,34448,1893
2024-12-18 19:09:40,34446,1893
2024-12-18 19:09:40,34446,1894
2024-12-18 19:09:40,34446,1895
2024-12-18 19:09:41,34447,1896
2024-12-18 19:09:41,34448,1897
2024-12-18 19:09:41,34449,1900
2024-12-18 19:09:42,34449,1902
2024-12-18 19:09:42,34449,1903
2024-12-18 19:09:42,34449,1905
